sample_id,replicate,334_373,334_384,600,ratio
B5,1,122083.0,156740.0,0.0497,0.7788886053336735
B6,1,109488.0,137282.0,0.0431,0.7975408283678851
B7,1,89102.0,107953.0,0.0404,0.8253777106703843
B8,1,84805.0,103012.0,0.0413,0.8232536015221528
C1,1,89279.0,117273.0,0.04,0.7612920280030356
C2,1,102282.0,138186.0,0.039,0.7401762841387695
C3,1,112478.0,156845.0,0.0392,0.7171283751474385
C4,1,113385.0,155430.0,0.0381,0.7294923759891913
C5,1,124007.0,171252.0,0.0408,0.7241200102772523
C6,1,125044.0,171639.0,0.04,0.728529063907387
C7,1,116897.0,159127.0,0.0396,0.734614490312769
C8,1,99310.0,132876.0,0.041,0.747388542701466
B5,2,111416.0,142611.0,0.04,0.7812581077196009
B6,2,102164.0,128556.0,0.0409,0.7947042533992968
B7,2,83833.0,102810.0,0.0403,0.8154167882501702
B8,2,79875.0,96891.0,0.0417,0.8243799733721399
C1,2,84317.0,108699.0,0.0402,0.7756925086707329
C2,2,98205.0,131437.0,0.039,0.7471640405669636
C3,2,107895.0,150813.0,0.0393,0.7154224105349009
C4,2,108841.0,152653.0,0.0385,0.7129961415759926
C5,2,118689.0,165262.0,0.041,0.7181868790163498
C6,2,120822.0,168776.0,0.0399,0.7158719249182348
C7,2,113209.0,157012.0,0.0397,0.7210213232109648
C8,2,96982.0,129749.0,0.0412,0.7474585545938697
B5,3,108577.0,139134.0,0.04,0.7803771903344977
B6,3,97809.0,124649.0,0.0407,0.7846753684345642
B7,3,81028.0,100738.0,0.0403,0.8043439417101789
B8,3,76921.0,95051.0,0.0413,0.8092602918433263
C1,3,82685.0,105891.0,0.0398,0.7808501194624661
C2,3,97273.0,129216.0,0.0389,0.7527937716691432
C3,3,107670.0,148399.0,0.0394,0.7255439726682794
C4,3,108659.0,152503.0,0.0383,0.7125040163144332
C5,3,117872.0,164049.0,0.0409,0.7185170284488172
C6,3,120718.0,169202.0,0.0404,0.7134549237006654
C7,3,112599.0,156610.0,0.0393,0.7189770768150182
C8,3,97751.0,130414.0,0.0413,0.7495437606391951
