concentration,surfactant volume,water volume,probe volume,total volume
1.7094760620746032,152.09999999999997,822.9000000000001,25,1000.0
2.2069241063850584,196.360255652716,778.639744347284,25,1000.0
2.849126770124339,253.49999999999997,721.5,25,1000.0
3.2052676163898814,285.1875,689.8125,25,1000.0
3.6326366319085324,323.2125,651.7875,25,1000.0
4.060005647427183,361.2375,613.7625,25,1000.0
4.487374662945834,399.26250000000005,575.7375,25,1000.0
4.914743678464484,437.28749999999997,537.7125000000001,25,1000.0
5.342112693983135,475.31249999999994,499.68750000000006,25,1000.0
6.410535232779763,570.375,404.625,25,1000.0
8.275965398943969,736.3509586976851,238.6490413023149,25,1000.0
10.684225387966272,950.6250000000001,24.374999999999886,25,1000.0
