concentration,surfactant volume,water volume,probe volume,total volume
1.324,39.43686354378819,935.5631364562119,25,1000.0
1.769,52.691700610997955,922.3082993890021,25,1000.0
2.362,70.35488798370673,904.6451120162933,25,1000.0
3.154,93.94551934826885,881.0544806517312,25,1000.0
4.213,125.48905295315683,849.5109470468432,25,1000.0
5.626,167.57688391038698,807.423116089613,25,1000.0
7.513,223.78335030549897,751.216649694501,25,1000.0
10.034,298.87423625254587,676.1257637474541,25,1000.0
13.4,399.1344195519348,575.8655804480652,25,1000.0
17.895,533.0231670061099,441.97683299389007,25,1000.0
23.898,711.8294297352342,263.17057026476584,25,1000.0
31.915,950.625,24.375,25,1000.0
