sample_id,replicate,334_373,334_384,600,ratio
B5,1,138917.0,177109.0,0.0417,0.7843587847032054
B6,1,153110.0,187141.0,0.0412,0.8181531572450719
B7,1,155058.0,187479.0,0.0419,0.8270686316867489
B8,1,153565.0,179550.0,0.0407,0.8552770815928711
C1,1,147892.0,191370.0,0.0391,0.7728066050060093
C2,1,163758.0,231502.0,0.0388,0.7073718585584574
C3,1,197385.0,274354.0,0.0403,0.7194536985063094
C4,1,220515.0,315810.0,0.0406,0.6982521136126152
C5,1,212246.0,301517.0,0.0414,0.7039271417532013
C6,1,216880.0,306250.0,0.0391,0.7081795918367347
C7,1,200101.0,280535.0,0.0407,0.7132835475074412
C8,1,166022.0,232536.0,0.0403,0.7139625692365913
B5,2,125806.0,161868.0,0.0416,0.7772135320137395
B6,2,138301.0,173060.0,0.0414,0.7991505836126199
B7,2,137721.0,170400.0,0.0417,0.8082218309859155
B8,2,134937.0,164934.0,0.0408,0.8181272509003601
C1,2,135091.0,174933.0,0.0392,0.7722442306483054
C2,2,150347.0,209435.0,0.039,0.7178695060519971
C3,2,175534.0,253844.0,0.0403,0.6915034430595168
C4,2,204529.0,296126.0,0.0405,0.6906823446776035
C5,2,197683.0,284072.0,0.0414,0.695890478470247
C6,2,202970.0,292346.0,0.0393,0.6942800654019552
C7,2,186379.0,263069.0,0.0408,0.7084795243833367
C8,2,157199.0,221568.0,0.04,0.709484221548238
B5,3,120464.0,154722.0,0.0412,0.7785835239978801
B6,3,132247.0,166374.0,0.0415,0.7948778054263287
B7,3,131930.0,163380.0,0.0417,0.8075039784551352
B8,3,129604.0,160153.0,0.0403,0.8092511535843849
C1,3,130865.0,168422.0,0.0392,0.7770065668380616
C2,3,146480.0,199831.0,0.0387,0.7330194013941781
C3,3,173111.0,246858.0,0.0404,0.7012574030414246
C4,3,199966.0,289492.0,0.0406,0.690747930858193
C5,3,193580.0,279889.0,0.0412,0.6916313252753771
C6,3,199280.0,286452.0,0.039,0.6956837445715164
C7,3,182220.0,256822.0,0.0406,0.7095186549438911
C8,3,155988.0,218168.0,0.0403,0.7149902827179054
