concentration,surfactant volume,water volume,probe volume,total volume
1.875,43.652573349333856,931.3474266506662,25,1000.0
2.481,57.76108505583856,917.2389149441615,25,1000.0
3.283,76.43274576312695,898.567254236873,25,1000.0
4.344,101.13428193573668,873.8657180642633,25,1000.0
5.748,133.82132885971788,841.1786711402822,25,1000.0
7.606,177.07811887735107,797.921881122649,25,1000.0
10.065,234.32701373922413,740.6729862607758,25,1000.0
13.318,310.06131832876173,664.9386816712383,25,1000.0
17.623,410.2876267388323,564.7123732611677,25,1000.0
23.32,542.9216056034483,432.07839439655174,25,1000.0
30.858,718.4165911539968,256.5834088460032,25,1000.0
40.832,950.6249999999999,24.375000000000114,25,1000.0
