concentration,surfactant volume,water volume,probe volume,total volume
1.256,39.535927152317875,935.4640728476821,25,1000.0
1.677,52.78801738410596,922.211982615894,25,1000.0
2.239,70.47845612582782,904.5215438741722,25,1000.0
2.99,94.11817052980132,880.8818294701987,25,1000.0
3.992,125.65877483443708,849.341225165563,25,1000.0
5.33,167.77586920529802,807.224130794702,25,1000.0
7.117,224.02642798013244,750.9735720198676,25,1000.0
9.502,299.10062086092717,675.8993791390728,25,1000.0
12.687,399.35693294701986,575.6430670529801,25,1000.0
16.94,533.2313741721854,441.7686258278146,25,1000.0
22.618,711.961465231788,263.038534768212,25,1000.0
30.2,950.625,24.375,25,1000.0
