sample_id,replicate,334_373,334_384,600,ratio
D1,1,143622.0,183858.0,0.0405,0.7811571974023431
D2,1,145229.0,175810.0,0.0406,0.8260565383084011
D3,1,147709.0,177902.0,0.0414,0.8302829647783612
D4,1,142320.0,172476.0,0.0413,0.8251582828915327
D5,1,135458.0,163565.0,0.0406,0.8281600586922631
D6,1,139184.0,178010.0,0.0395,0.7818886579405652
D7,1,191061.0,262954.0,0.039,0.7265947656244058
D8,1,183095.0,249904.0,0.0394,0.7326613419553109
E1,1,153127.0,214017.0,0.0401,0.7154898909899681
E2,1,145451.0,204618.0,0.0415,0.7108416659335933
E3,1,140463.0,192113.0,0.039,0.7311478140469411
E4,1,111172.0,151131.0,0.0393,0.7356002408506528
D1,2,129167.0,163717.0,0.0406,0.7889651044179896
D2,2,129128.0,159554.0,0.0412,0.8093059403086102
D3,2,134285.0,164875.0,0.0414,0.8144655041698257
D4,2,130989.0,162661.0,0.0414,0.8052882989776283
D5,2,126393.0,157613.0,0.0406,0.8019198923946629
D6,2,127090.0,170437.0,0.0397,0.7456714211116131
D7,2,179056.0,251985.0,0.0393,0.7105819790860567
D8,2,171970.0,239955.0,0.0394,0.7166760434248088
E1,2,145764.0,206570.0,0.04,0.7056397347146246
E2,2,138184.0,197658.0,0.0415,0.6991065375547663
E3,2,132584.0,184736.0,0.0392,0.7176944396327732
E4,2,106587.0,146251.0,0.0393,0.7287950167862101
D1,3,124097.0,155980.0,0.0407,0.7955955891780998
D2,3,124321.0,154541.0,0.0407,0.8044531871801011
D3,3,128731.0,160018.0,0.0413,0.8044782461973028
D4,3,126297.0,157172.0,0.0414,0.8035591581197669
D5,3,120763.0,151616.0,0.0406,0.7965056458421275
D6,3,125909.0,167124.0,0.0392,0.7533867068763314
D7,3,174085.0,244372.0,0.039,0.7123770317384971
D8,3,168008.0,235877.0,0.0394,0.7122695303060493
E1,3,144801.0,204154.0,0.0401,0.709273391655319
E2,3,138372.0,196504.0,0.0413,0.7041688718804706
E3,3,132282.0,183469.0,0.0389,0.7210046383857763
E4,3,106984.0,146587.0,0.0392,0.7298327955412144
