sample_id,replicate,334_373,334_384,600,ratio
E5,1,129278.0,159600.0,0.0425,0.8100125313283209
E6,1,151221.0,185483.0,0.04,0.8152822630645397
E7,1,142900.0,174532.0,0.0393,0.8187610294960237
E8,1,150534.0,182497.0,0.0402,0.8248573949160808
F1,1,117932.0,146511.0,0.0421,0.8049361481390476
F2,1,122296.0,161223.0,0.0415,0.7585518195294716
F3,1,142645.0,190777.0,0.04,0.7477054361898972
F4,1,176544.0,243863.0,0.0393,0.7239474623046547
F5,1,166549.0,232836.0,0.0397,0.7153060523286777
F6,1,177229.0,247159.0,0.0394,0.7170647235180593
F7,1,151225.0,209153.0,0.0388,0.7230352899552003
F8,1,126381.0,171774.0,0.039,0.7357399839323763
E5,2,116660.0,146722.0,0.042,0.7951091179236924
E6,2,135907.0,170290.0,0.04,0.7980914909859651
E7,2,130284.0,161779.0,0.0391,0.8053208389222334
E8,2,139867.0,170707.0,0.0398,0.8193395701406504
F1,2,109930.0,136435.0,0.0422,0.8057316670942207
F2,2,113990.0,150904.0,0.0411,0.7553809044160525
F3,2,131195.0,182568.0,0.0402,0.718608956662723
F4,2,159995.0,228793.0,0.0389,0.6993002408290463
F5,2,154792.0,221874.0,0.0397,0.6976572288776512
F6,2,168134.0,236349.0,0.0397,0.7113802046972909
F7,2,147366.0,203576.0,0.039,0.7238869021888631
F8,2,121079.0,163298.0,0.0393,0.7414603975553895
E5,3,111854.0,141654.0,0.0421,0.7896282491140384
E6,3,131481.0,164975.0,0.0396,0.7969752992877709
E7,3,125279.0,156269.0,0.039,0.8016881147252494
E8,3,133464.0,164709.0,0.04,0.8103018050015481
F1,3,107805.0,134444.0,0.0419,0.8018580226711494
F2,3,112526.0,148150.0,0.0413,0.7595410057374283
F3,3,129631.0,179694.0,0.0402,0.7213985998419535
F4,3,158271.0,228998.0,0.0389,0.6911457741989013
F5,3,153788.0,220267.0,0.0396,0.6981890160577844
F6,3,165662.0,231744.0,0.0395,0.7148491438829053
F7,3,146057.0,199068.0,0.0388,0.7337040609239054
F8,3,121591.0,164168.0,0.0391,0.7406498221334243
