sample_id,replicate,334_373,334_384,600,ratio
B5,1,150155.0,193032.0,0.0406,0.7778762070537527
B6,1,144111.0,178981.0,0.041,0.8051748509618339
B7,1,132007.0,160611.0,0.0435,0.8219050998997578
B8,1,112537.0,135662.0,0.0406,0.8295395910424437
C1,1,91607.0,113974.0,0.0394,0.8037534876375314
C2,1,109858.0,153749.0,0.0427,0.7145282245738184
C3,1,109296.0,153734.0,0.0399,0.7109422769198745
C4,1,124422.0,173708.0,0.0405,0.7162709834895341
C5,1,132498.0,183237.0,0.0412,0.7230963178833969
C6,1,132845.0,183261.0,0.0393,0.7248950949738351
C7,1,124002.0,168596.0,0.0407,0.7354978765807018
C8,1,103076.0,136874.0,0.0406,0.7530721685637886
B5,2,136216.0,173350.0,0.04,0.7857859821171042
B6,2,132909.0,164488.0,0.0411,0.8080163902533923
B7,2,123014.0,151045.0,0.0436,0.8144195438445496
B8,2,104456.0,127566.0,0.0407,0.8188388755624539
C1,2,86721.0,107647.0,0.0396,0.8056053582542941
C2,2,104526.0,145156.0,0.0425,0.7200942434346497
C3,2,103714.0,145465.0,0.0402,0.7129825043824976
C4,2,118459.0,166283.0,0.0405,0.7123939308287678
C5,2,125498.0,173550.0,0.0411,0.7231230193027945
C6,2,128257.0,179825.0,0.0391,0.7132323091894898
C7,2,119024.0,163782.0,0.0405,0.7267221062143581
C8,2,98296.0,130669.0,0.0407,0.7522518730532873
B5,3,131637.0,167369.0,0.0399,0.7865076567345207
B6,3,128106.0,159473.0,0.0412,0.8033083970327265
B7,3,118958.0,146838.0,0.0436,0.8101308925482504
B8,3,100802.0,122755.0,0.0406,0.8211641073683353
C1,3,85667.0,106325.0,0.0395,0.8057089113566894
C2,3,104044.0,142606.0,0.0424,0.7295906203105059
C3,3,104418.0,143050.0,0.04,0.7299405802167075
C4,3,117731.0,163829.0,0.0408,0.7186212453228671
C5,3,124693.0,172957.0,0.0413,0.7209479812901473
C6,3,128479.0,179741.0,0.039,0.7148007410663121
C7,3,118702.0,163268.0,0.0405,0.727037753877061
C8,3,97841.0,130118.0,0.0407,0.7519405462733826
