sample_id,replicate,334_373,334_384,600,ratio
A1,1,127334.0,159167.0,0.04,0.8000025130837423
A2,1,124167.0,152835.0,0.0395,0.8124251643929729
A3,1,138365.0,168577.0,0.0396,0.8207821944867923
A4,1,133627.0,163153.0,0.0412,0.8190287644113194
A5,1,124503.0,151381.0,0.0394,0.822447995455176
A6,1,101941.0,121762.0,0.0414,0.8372152231402243
A7,1,89132.0,111582.0,0.0403,0.7988026742664588
A8,1,120551.0,159055.0,0.0406,0.7579202162773884
B1,1,127048.0,174992.0,0.0403,0.7260217609947883
B2,1,119769.0,172655.0,0.0407,0.6936897280704295
B3,1,122543.0,169928.0,0.039,0.7211466032672661
B4,1,95006.0,128188.0,0.0417,0.741145817081162
A1,2,114458.0,142651.0,0.0405,0.802363810979243
A2,2,109041.0,134231.0,0.0393,0.8123384315098598
A3,2,122475.0,153243.0,0.0397,0.7992208453240931
A4,2,120650.0,149657.0,0.0415,0.8061767909285901
A5,2,113997.0,138932.0,0.0392,0.8205237094405896
A6,2,94029.0,113375.0,0.0413,0.8293627342888644
A7,2,81593.0,101819.0,0.0403,0.8013533819817519
A8,2,111836.0,147148.0,0.0406,0.760023921494006
B1,2,121017.0,167781.0,0.0404,0.7212795250952134
B2,2,114532.0,164184.0,0.0408,0.6975831993373288
B3,2,117253.0,167678.0,0.0393,0.6992748005105023
B4,2,93352.0,128014.0,0.042,0.729232740169044
A1,3,110063.0,138000.0,0.04,0.7975579710144928
A2,3,104174.0,130189.0,0.0394,0.8001751300033029
A3,3,117434.0,148005.0,0.0399,0.7934461673592108
A4,3,114472.0,142833.0,0.0414,0.801439443265912
A5,3,108829.0,134355.0,0.0394,0.8100107923039708
A6,3,90459.0,110070.0,0.0412,0.8218315617334424
A7,3,78724.0,99362.0,0.0401,0.7922948410861295
A8,3,106954.0,143720.0,0.0407,0.7441831338714167
B1,3,120933.0,166187.0,0.0404,0.7276922984348956
B2,3,114595.0,162721.0,0.0406,0.7042422305664297
B3,3,117308.0,166932.0,0.0395,0.7027292550259986
B4,3,93575.0,128546.0,0.0418,0.7279495277954974
