sample_id,replicate,334_373,334_384,600,ratio
E5,1,137842.0,175878.0,0.0415,0.7837364536781178
E6,1,148923.0,184831.0,0.0403,0.8057252300750415
E7,1,159591.0,187466.0,0.0397,0.8513063702218002
E8,1,155045.0,184963.0,0.0399,0.8382487308272465
F1,1,146307.0,180150.0,0.0411,0.8121398834304746
F2,1,144025.0,183037.0,0.0413,0.7868627654517939
F3,1,174056.0,229980.0,0.04,0.7568310287851118
F4,1,180598.0,245035.0,0.0397,0.7370294039626992
F5,1,205538.0,284312.0,0.0399,0.7229311460648865
F6,1,225073.0,324893.0,0.0396,0.6927603857269932
F7,1,210384.0,306176.0,0.0391,0.6871341973244147
F8,1,219375.0,315917.0,0.039,0.694407075276101
E5,2,123985.0,158641.0,0.0415,0.7815444935420226
E6,2,133681.0,166729.0,0.0404,0.801786131986637
E7,2,139340.0,172547.0,0.0394,0.8075480883469431
E8,2,139765.0,171174.0,0.0398,0.8165083482304556
F1,2,134431.0,166229.0,0.0409,0.8087096715976153
F2,2,133891.0,171093.0,0.0411,0.7825626998182275
F3,2,156297.0,210920.0,0.04,0.7410250331879386
F4,2,162163.0,230869.0,0.0396,0.7024026612494532
F5,2,183359.0,269358.0,0.0399,0.6807260226167405
F6,2,214646.0,312480.0,0.0395,0.6869111623143881
F7,2,205683.0,295537.0,0.039,0.6959636187685467
F8,2,212245.0,306057.0,0.0392,0.6934819331039643
E5,3,120045.0,152956.0,0.0414,0.7848335469023772
E6,3,128579.0,161362.0,0.0404,0.7968356862210434
E7,3,134061.0,166933.0,0.0394,0.8030826738871284
E8,3,133600.0,164931.0,0.0399,0.8100357119037658
F1,3,130263.0,161480.0,0.0414,0.8066819420361655
F2,3,129536.0,165825.0,0.0412,0.7811608623548922
F3,3,152685.0,201622.0,0.0402,0.7572834313715765
F4,3,158402.0,225348.0,0.0393,0.7029217033210856
F5,3,180624.0,261823.0,0.0396,0.6898706377972905
F6,3,208941.0,305745.0,0.0397,0.6833832114997792
F7,3,199279.0,289318.0,0.0388,0.6887888067800828
F8,3,209470.0,303489.0,0.0391,0.6902062348223494
