sample_id,replicate,334_373,334_384,600,ratio
A1,1,126951.0,160585.0,0.0404,0.7905532895351371
A2,1,160650.0,192933.0,0.0419,0.8326724821570183
A3,1,171193.0,200845.0,0.0393,0.8523637631008987
A4,1,186942.0,223991.0,0.0404,0.8345960328763209
A5,1,195982.0,238043.0,0.0402,0.8233050331242675
A6,1,242577.0,325126.0,0.04,0.7461015114140364
A7,1,240309.0,342237.0,0.0414,0.7021713023431131
A8,1,247904.0,365299.0,0.0403,0.6786331197183677
B1,1,234635.0,356184.0,0.0406,0.6587466028794107
B2,1,241878.0,365251.0,0.0415,0.6622240596192756
B3,1,244893.0,372582.0,0.0387,0.6572861812970031
B4,1,224646.0,335962.0,0.0408,0.668664908531322
A1,2,119791.0,146943.0,0.0406,0.8152208679556018
A2,2,141118.0,176312.0,0.042,0.800387948636508
A3,2,149406.0,185721.0,0.0394,0.8044647616586169
A4,2,164979.0,206625.0,0.0405,0.7984464609800362
A5,2,175081.0,222430.0,0.0401,0.7871285348199434
A6,2,225287.0,306682.0,0.0403,0.7345947919995305
A7,2,227507.0,330235.0,0.0411,0.6889245537268914
A8,2,237790.0,347917.0,0.0403,0.6834676086537881
B1,2,226800.0,342711.0,0.0406,0.6617820846135666
B2,2,234543.0,355111.0,0.0411,0.6604779913886081
B3,2,236396.0,362918.0,0.0386,0.6513757928788322
B4,2,220987.0,335483.0,0.0407,0.6587129601201849
A1,3,113704.0,140174.0,0.041,0.8111632685091387
A2,3,135779.0,169414.0,0.0421,0.8014626890339641
A3,3,142187.0,179647.0,0.0396,0.7914799579174715
A4,3,155644.0,198092.0,0.0405,0.7857157280455546
A5,3,165238.0,213336.0,0.0404,0.7745434432069599
A6,3,216973.0,297752.0,0.0402,0.7287037534592546
A7,3,222889.0,322098.0,0.0414,0.691991257319201
A8,3,231181.0,344450.0,0.0404,0.6711598200029032
B1,3,224187.0,337479.0,0.0406,0.6642991119447432
B2,3,230120.0,349932.0,0.0416,0.6576134791902427
B3,3,232876.0,358711.0,0.0389,0.6492022826174831
B4,3,217310.0,334439.0,0.0409,0.6497746973289599
