sample_id,replicate,334_373,334_384,600,ratio
D1,1,128765.0,161374.0,0.04,0.7979290344169445
D2,1,128941.0,160212.0,0.0398,0.8048148702968566
D3,1,135194.0,165467.0,0.0411,0.8170450905618643
D4,1,135142.0,162186.0,0.041,0.8332531784494346
D5,1,127949.0,152763.0,0.0406,0.8375653790512101
D6,1,106569.0,127449.0,0.0392,0.8361697620224561
D7,1,93553.0,116270.0,0.0399,0.8046185602476993
D8,1,128762.0,170388.0,0.0401,0.7556987581285067
E1,1,125086.0,174406.0,0.0403,0.7172115638223455
E2,1,126000.0,178440.0,0.0422,0.7061197041022192
E3,1,123755.0,169970.0,0.0404,0.7280990763075836
E4,1,107598.0,146141.0,0.0401,0.7362615556209414
D1,2,117634.0,145771.0,0.04,0.8069780683400677
D2,2,118386.0,142529.0,0.04,0.8306099109654878
D3,2,121563.0,152588.0,0.0411,0.7966747057435709
D4,2,122121.0,151288.0,0.0411,0.8072087673840622
D5,2,116550.0,144118.0,0.0404,0.8087123051943547
D6,2,99475.0,121110.0,0.039,0.8213607464288664
D7,2,87070.0,107208.0,0.0399,0.812159540332811
D8,2,119685.0,161522.0,0.0399,0.7409826525179233
E1,2,119695.0,164914.0,0.0405,0.7258025395054392
E2,2,120685.0,172043.0,0.0415,0.7014816063426004
E3,2,120096.0,165864.0,0.0403,0.724063087830994
E4,2,105226.0,143469.0,0.0405,0.7334406735949927
D1,3,113677.0,140946.0,0.0399,0.8065287415038384
D2,3,111750.0,136668.0,0.04,0.8176749495126877
D3,3,114825.0,145334.0,0.0411,0.7900766510245366
D4,3,116894.0,146177.0,0.0414,0.7996743673765366
D5,3,112172.0,138544.0,0.0403,0.8096489201986372
D6,3,96923.0,117914.0,0.039,0.8219804264124702
D7,3,84666.0,104857.0,0.0398,0.8074425169516579
D8,3,116491.0,157549.0,0.04,0.7393953627125529
E1,3,118579.0,163341.0,0.0403,0.7259598018868502
E2,3,119662.0,169146.0,0.0417,0.707448003499935
E3,3,119273.0,164670.0,0.0403,0.724315297261189
E4,3,104815.0,143531.0,0.0405,0.7302603618730449
