sample_id,replicate,334_373,334_384,600,ratio
D1,1,28117.0,29448.0,0.0475,0.9548016843249117
D2,1,30315.0,34383.0,0.0397,0.8816857167786406
D3,1,30982.0,36092.0,0.0409,0.8584173778122576
D4,1,40056.0,50832.0,0.0404,0.7880075542965062
D5,1,97256.0,145949.0,1.8747,0.6663697592994813
D6,1,95929.0,143893.0,1.819,0.6666689832027966
D7,1,103865.0,151995.0,0.868,0.6833448468699628
D8,1,96585.0,138946.0,0.0514,0.6951261641213133
E1,1,84018.0,119901.0,0.0397,0.7007281006830636
E2,1,98508.0,141301.0,0.0423,0.6971500555551624
E3,1,143227.0,211289.0,0.0391,0.6778724874461046
E4,1,218634.0,322208.0,0.0394,0.6785492601052736
D1,2,27511.0,28759.0,0.0479,0.956604888904343
D2,2,29864.0,33830.0,0.0396,0.8827667750517292
D3,2,30975.0,36066.0,0.041,0.8588421227749127
D4,2,40176.0,51366.0,0.0406,0.7821516178016586
D5,2,95607.0,144714.0,1.853,0.6606617189767403
D6,2,91618.0,138439.0,1.6601,0.6617932807951517
D7,2,100428.0,147630.0,0.9281,0.680268238162975
D8,2,95497.0,138341.0,0.0416,0.6903015013625751
E1,2,82400.0,118417.0,0.04,0.6958460356198857
E2,2,95981.0,138050.0,0.0419,0.6952625860195581
E3,2,140266.0,208336.0,0.039,0.6732681821672682
E4,2,216400.0,321592.0,0.0394,0.6729023110027612
D1,3,26628.0,28083.0,0.0481,0.9481892960153829
D2,3,29052.0,33066.0,0.0397,0.8786064235166031
D3,3,30164.0,34987.0,0.0409,0.8621487981250179
D4,3,39652.0,50628.0,0.0405,0.7832029706881567
D5,3,92508.0,139072.0,1.5941,0.6651806258628624
D6,3,89970.0,136678.0,1.6556,0.6582624855499788
D7,3,100620.0,147267.0,0.6218,0.683248793008617
D8,3,92474.0,133480.0,0.0414,0.6927929277794426
E1,3,80978.0,116227.0,0.0397,0.6967227924664665
E2,3,94008.0,136684.0,0.0416,0.6877761844839191
E3,3,136166.0,203811.0,0.0391,0.6680993665700085
E4,3,215240.0,319344.0,0.0392,0.6740067137632146
