concentration,surfactant volume,water volume,probe volume,total volume
0.861,31.84283088235294,943.1571691176471,25,1000.0
1.172,43.34471288515406,931.6552871148459,25,1000.0
1.597,59.06271883753501,915.937281162465,25,1000.0
2.174,80.40222338935574,894.5977766106442,25,1000.0
2.96,109.47128851540616,865.5287114845938,25,1000.0
4.031,149.08066351540614,825.9193364845938,25,1000.0
5.49,203.03965336134453,771.9603466386554,25,1000.0
7.475,276.4519870448179,698.5480129551821,25,1000.0
10.18,376.4924719887955,598.5075280112045,25,1000.0
13.862,512.6658788515406,462.3341211484594,25,1000.0
18.876,698.1013655462185,276.8986344537815,25,1000.0
25.704,950.625,24.375,25,1000.0
