sample_id,replicate,334_373,334_384,600,ratio
A1,1,144918.0,180172.0,0.0404,0.8043314166463157
A2,1,151287.0,186611.0,0.0398,0.8107078360868331
A3,1,156245.0,195655.0,0.0398,0.7985740205974803
A4,1,151333.0,184898.0,0.0412,0.8184674793670024
A5,1,149099.0,183098.0,0.0391,0.8143125539328665
A6,1,167306.0,220178.0,0.041,0.7598670166864991
A7,1,176473.0,235395.0,0.0397,0.7496888209180314
A8,1,171204.0,236131.0,0.0403,0.7250382203099127
B1,1,177615.0,250554.0,0.0788,0.7088891017505209
B2,1,175277.0,251680.0,0.0403,0.6964280038143674
B3,1,173625.0,249150.0,0.0393,0.6968693558097532
B4,1,154595.0,221487.0,0.0408,0.6979867892923738
A1,2,141777.0,174298.0,0.0409,0.8134172509150994
A2,2,147127.0,180070.0,0.0401,0.8170544788137947
A3,2,153504.0,188771.0,0.0395,0.8131757526314953
A4,2,146443.0,180116.0,0.0412,0.8130482577894246
A5,2,145201.0,180297.0,0.0393,0.8053434056029773
A6,2,161388.0,215823.0,0.0408,0.7477794303665504
A7,2,163282.0,225676.0,0.0398,0.7235239901451639
A8,2,165290.0,232131.0,0.0403,0.7120548311082966
B1,2,172019.0,245217.0,0.0767,0.701497041395988
B2,2,172016.0,247569.0,0.0405,0.6948204338992362
B3,2,168952.0,245582.0,0.039,0.6879657303874063
B4,2,151135.0,217451.0,0.0412,0.6950301447222592
A1,3,136960.0,168383.0,0.0406,0.8133837738964147
A2,3,141437.0,174516.0,0.0399,0.8104529097618557
A3,3,147325.0,182484.0,0.0394,0.8073310536814187
A4,3,140721.0,174764.0,0.0411,0.8052058776407041
A5,3,139688.0,175296.0,0.0394,0.7968692953632712
A6,3,156531.0,210870.0,0.041,0.7423104282259212
A7,3,159613.0,222112.0,0.0395,0.7186149330067714
A8,3,161856.0,228828.0,0.0403,0.7073260265352143
B1,3,169392.0,240736.0,0.0788,0.7036421640303071
B2,3,168542.0,243191.0,0.0404,0.6930437392831149
B3,3,165291.0,240484.0,0.0393,0.6873263917765838
B4,3,148835.0,215088.0,0.041,0.6919725879639961
