concentration,surfactant volume,water volume,probe volume,total volume
0.8892759580724705,152.1,822.9,25,1000.0
1.1480503252657746,196.36025565271603,778.639744347284,25,1000.0
1.4821265967874508,253.5,721.5,25,1000.0
1.6673924213858822,285.1875,689.8125,25,1000.0
1.8897114109039999,323.2125,651.7875,25,1000.0
2.1120304004221175,361.2375,613.7625,25,1000.0
2.334349389940235,399.2625,575.7375,25,1000.0
2.556668379458353,437.2875,537.7125,25,1000.0
2.7789873689764706,475.3125,499.6875,25,1000.0
3.3347848427717643,570.375,404.625,25,1000.0
4.3051887197466545,736.3509586976852,238.6490413023148,25,1000.0
5.557974737952941,950.625,24.375,25,1000.0
