concentration,surfactant volume,water volume,probe volume,total volume
1.0117890504231857,152.1,822.9,25,1000.0
1.3062140473880048,196.360255652716,778.639744347284,25,1000.0
1.686315084038643,253.5,721.5,25,1000.0
1.8971044695434731,285.1875,689.8125,25,1000.0
2.1500517321492696,323.2125,651.7875,25,1000.0
2.402998994755066,361.23749999999995,613.7625,25,1000.0
2.6559462573608625,399.2625,575.7375,25,1000.0
2.908893519966659,437.28749999999997,537.7125000000001,25,1000.0
3.1618407825724555,475.31249999999994,499.68750000000006,25,1000.0
3.7942089390869462,570.375,404.625,25,1000.0
4.8983026777050185,736.3509586976851,238.6490413023149,25,1000.0
6.323681565144911,950.6249999999999,24.375000000000114,25,1000.0
