concentration,surfactant volume,water volume,probe volume,total volume
1.4644782953329523,152.1,822.9,25,1000.0
1.8906333495689172,196.36025565271606,778.6397443472839,25,1000.0
2.440797158888254,253.50000000000003,721.5,25,1000.0
2.7458968037492855,285.1875,689.8125,25,1000.0
3.1120163775825236,323.21250000000003,651.7874999999999,25,1000.0
3.4781359514157613,361.2375,613.7625,25,1000.0
3.8442555252489994,399.2625,575.7375,25,1000.0
4.2103750990822375,437.2875,537.7125,25,1000.0
4.576494672915476,475.3125,499.6875,25,1000.0
5.49179360749857,570.3749999999999,404.6250000000001,25,1000.0
7.089875060883438,736.3509586976851,238.6490413023149,25,1000.0
9.152989345830951,950.625,24.375,25,1000.0
