concentration,surfactant volume,water volume,probe volume,total volume
0.78,31.196882362840793,943.8031176371592,25,1000.0
1.064,42.55574722315719,932.4442527768429,25,1000.0
1.452,58.074196398519014,916.925803601481,25,1000.0
1.98,79.19208599798047,895.8079140020195,25,1000.0
2.702,108.06920018512284,866.9307998148772,25,1000.0
3.686,147.42526716593738,827.5747328340626,25,1000.0
5.029,201.13989923426453,773.8601007657355,25,1000.0
6.861,274.4125767839111,700.5874232160888,25,1000.0
9.36,374.3625883540895,600.6374116459106,25,1000.0
12.77,510.7489586839448,464.2510413160552,25,1000.0
17.422,696.8103647761696,278.18963522383035,25,1000.0
23.768,950.6249999999999,24.375000000000114,25,1000.0
