concentration,surfactant volume,water volume,probe volume,total volume
1.028,36.55976430976431,938.4402356902357,25,1000.0
1.382,49.14941077441076,925.8505892255893,25,1000.0
1.859,66.11342592592592,908.8865740740741,25,1000.0
2.5,88.90993265993265,886.0900673400673,25,1000.0
3.362,119.56607744107744,855.4339225589225,25,1000.0
4.52,160.74915824915823,814.2508417508418,25,1000.0
6.079,216.19339225589223,758.8066077441077,25,1000.0
8.174,290.69991582491576,684.3000841750843,25,1000.0
10.992,390.9191919191919,584.0808080808081,25,1000.0
14.782,525.7066498316498,449.29335016835023,25,1000.0
19.878,706.9406565656565,268.05934343434353,25,1000.0
26.73,950.6249999999999,24.375000000000114,25,1000.0
