sample_id,replicate,334_373,334_384,600,ratio
E5,1,141640.0,175476.0,0.0419,0.8071759100959676
E6,1,144991.0,175429.0,0.0392,0.8264939092168342
E7,1,142518.0,173517.0,0.0397,0.8213489168208302
E8,1,171852.0,203785.0,0.0391,0.8433005373310106
F1,1,138739.0,169486.0,0.0409,0.8185867859292213
F2,1,140932.0,170790.0,0.0397,0.8251771180982493
F3,1,137861.0,172132.0,0.0402,0.8009027955290127
F4,1,156727.0,208066.0,0.0389,0.7532561783280305
F5,1,173993.0,240979.0,0.0412,0.722025570692882
F6,1,156054.0,217491.0,0.0402,0.7175193456280949
F7,1,149204.0,209054.0,0.0416,0.7137103332153415
F8,1,135377.0,188231.0,0.0402,0.7192067194032864
E5,2,132556.0,165533.0,0.0403,0.8007829254589719
E6,2,134896.0,165880.0,0.0391,0.8132143718350615
E7,2,134178.0,164377.0,0.0398,0.8162820832598234
E8,2,163629.0,195178.0,0.0394,0.8383578067200197
F1,2,129888.0,159784.0,0.0413,0.8128974115055325
F2,2,131375.0,160724.0,0.0397,0.8173950374555138
F3,2,130556.0,164539.0,0.0405,0.7934653790286801
F4,2,151145.0,203528.0,0.0391,0.7426250933532487
F5,2,167132.0,233126.0,0.0412,0.7169170319912836
F6,2,152217.0,210896.0,0.0399,0.7217633335862226
F7,2,144552.0,204273.0,0.0415,0.7076412448047465
F8,2,130479.0,183970.0,0.0399,0.7092406370603903
E5,3,128474.0,157598.0,0.0403,0.8152007005165041
E6,3,130077.0,160228.0,0.0391,0.8118244002296727
E7,3,129470.0,159381.0,0.0397,0.8123302024708089
E8,3,156368.0,188604.0,0.0394,0.8290810375177621
F1,3,127584.0,153836.0,0.0412,0.8293507371486518
F2,3,127667.0,154251.0,0.0398,0.8276575192381249
F3,3,126295.0,158906.0,0.0403,0.7947780448818799
F4,3,146364.0,198332.0,0.0392,0.7379747090736745
F5,3,160774.0,226117.0,0.0413,0.7110212854407232
F6,3,147718.0,206437.0,0.0403,0.7155597107107737
F7,3,142247.0,199331.0,0.0398,0.7136220658101349
F8,3,128288.0,179615.0,0.0402,0.7142387885198898
