concentration,surfactant volume,water volume,probe volume,total volume
0.767,31.246169916434543,943.7538300835655,25,1000.0
1.047,42.65285515320334,932.3471448467967,25,1000.0
1.428,58.17409470752089,916.8259052924791,25,1000.0
1.947,79.31720055710306,895.6827994428969,25,1000.0
2.656,108.20055710306406,866.799442896936,25,1000.0
3.623,147.59435933147634,827.4056406685237,25,1000.0
4.942,201.32799442896936,773.6720055710307,25,1000.0
6.741,274.6159470752089,700.3840529247911,25,1000.0
9.195,374.5873955431755,600.4126044568245,25,1000.0
12.542,510.9380222841226,464.0619777158774,25,1000.0
17.107,696.9077298050139,278.0922701949861,25,1000.0
23.335,950.625,24.375,25,1000.0
