concentration,surfactant volume,water volume,probe volume,total volume
1.104,38.10507588410428,936.8949241158957,25,1000.0
1.479,51.04837611647665,923.9516238835233,25,1000.0
1.982,68.4096561614988,906.5903438385012,25,1000.0
2.655,91.63856564519642,883.3614343548036,25,1000.0
3.556,122.73700167017645,852.2629983298235,25,1000.0
4.764,164.4316861520587,810.5683138479413,25,1000.0
6.383,220.31222768862102,754.6877723113789,25,1000.0
8.551,295.14176076537655,679.8582392346234,25,1000.0
11.455,395.3746777648682,579.6253222351318,25,1000.0
15.346,529.674360975964,445.32563902403604,25,1000.0
20.559,709.6034919395833,265.39650806041675,25,1000.0
27.542,950.625,24.375,25,1000.0
