sample_id,replicate,334_373,334_384,600,ratio
E5,1,155961.0,190440.0,0.0408,0.8189508506616258
E6,1,164424.0,199678.0,0.0396,0.8234457476537225
E7,1,169196.0,204880.0,0.0388,0.8258297540023428
E8,1,181028.0,226231.0,0.0398,0.8001909552625414
F1,1,163109.0,211884.0,0.0413,0.769803288591871
F2,1,189056.0,257950.0,0.0411,0.7329172320217097
F3,1,194585.0,275938.0,0.0403,0.7051765251614494
F4,1,206553.0,297730.0,0.0393,0.6937594464783529
F5,1,224555.0,327487.0,0.0396,0.6856913404196197
F6,1,212045.0,312260.0,0.0397,0.6790655223211426
F7,1,222710.0,324834.0,0.0387,0.6856117278363718
F8,1,184058.0,266787.0,0.0394,0.6899061798363488
E5,2,144050.0,180051.0,0.0407,0.8000510966337315
E6,2,153851.0,189588.0,0.0398,0.8115017828132582
E7,2,157030.0,191113.0,0.0386,0.8216604835882436
E8,2,168560.0,212418.0,0.0398,0.7935297385343991
F1,2,155456.0,204181.0,0.0412,0.7613636920183563
F2,2,173400.0,237655.0,0.0409,0.7296290841766426
F3,2,188091.0,265544.0,0.0402,0.708323291055343
F4,2,194413.0,283257.0,0.0394,0.6863484397561226
F5,2,216958.0,316661.0,0.0397,0.6851427867656579
F6,2,205792.0,303228.0,0.0396,0.67867083514715
F7,2,215987.0,317242.0,0.0388,0.680827254903197
F8,2,179099.0,263731.0,0.0394,0.6790972619828537
E5,3,138109.0,172892.0,0.0409,0.7988166022719385
E6,3,146856.0,182693.0,0.0399,0.803840322289305
E7,3,149897.0,185794.0,0.0385,0.8067913926176303
E8,3,161688.0,204095.0,0.0397,0.7922193096352189
F1,3,150270.0,198322.0,0.0413,0.7577071630983956
F2,3,166270.0,231773.0,0.041,0.7173829565997765
F3,3,180028.0,260071.0,0.0401,0.6922263535726783
F4,3,189801.0,274136.0,0.0393,0.692360726062976
F5,3,210347.0,310694.0,0.0396,0.6770230516199218
F6,3,200756.0,297963.0,0.0394,0.6737615073012421
F7,3,208645.0,311812.0,0.0386,0.6691371723987531
F8,3,176809.0,260111.0,0.039,0.679744416806671
