Concentration,Avg_Ratio
0.2508,0.8237154642947818
0.3237814077429401,0.827340448228087
0.418,0.8133435526793669
0.47025,0.8014925055006429
0.53295,0.7789499877845892
0.59565,0.7785243425296264
0.65835,0.7872498271935647
0.72105,0.7845836245024388
0.78375,0.7680675568313303
0.9405,0.7642908196995455
1.2141802790360252,0.7556162529352805
1.5675,0.7460389004484781
