Concentration,Rep1,Rep2,Rep3
0.2508,0.8130315112166568,0.8020262147025189,0.8077870504456355
0.3237814077429401,0.8050048896113569,0.806829925565454,0.7993107802388594
0.418,0.7978251892635926,0.8026405963719773,0.7982711986497271
0.47025,0.8064147318287601,0.8050142552661445,0.7950863723608446
0.53295,0.7940682185982821,0.7940117865759602,0.781832298136646
0.59565,0.7899946617860139,0.7975609756097561,0.7935101169960845
0.65835,0.7695274627998145,0.7800282216109123,0.7784818348464947
0.72105,0.7689717317785931,0.7700468086967934,0.7654933980653941
0.78375,0.7530694165686207,0.754016942157432,0.753812186175706
0.9405,0.7652910832719234,0.762783621544223,0.7612275085243647
1.2141802790360252,0.7646703825759117,0.7577667717244484,0.7552344986875201
1.5675,0.764144106652125,0.754119301871627,0.7546179894487479
