Concentration,Rep1,Rep2,Rep3
0.2508,0.8098290245312629,0.816026362991699,0.8166486721738184
0.3237814077429401,0.8006945131809033,0.809060822603484,0.8120300127130263
0.418,0.8044365419411438,0.8067406245271449,0.8007540253539016
0.47025,0.81317132597081,0.8108590952126127,0.8008606520141074
0.53295,0.8283729146221787,0.8027573829335943,0.7979167524393759
0.59565,0.8129984488350595,0.804458259466249,0.7959786918732727
0.65835,0.7958247034456788,0.7868244379997116,0.7915009114847074
0.72105,0.7987278254016759,0.7905355952051787,0.7871687335341382
0.78375,0.7746178992343647,0.7675206635454598,0.7708958610895569
0.9405,0.7636300141059177,0.7649461130069427,0.760312964468998
1.2141802790360252,0.7452619409480015,0.7445590069412249,0.74757371352312
1.5675,0.747047319446281,0.7430542463534356,0.7399632734307101
