Concentration,Avg_Ratio
3.2000000000000006,0.8061846396897265
4.131182235954578,0.8053182047449239
5.333333333333333,0.7777462701152839
6.0,0.7567348312644694
6.8,0.7419918009336971
7.6,0.7137047555542756
8.4,0.6855501705728528
9.2,0.6677443716946555
10.0,0.6582295498624605
12.000000000000002,0.6566677893673237
15.491933384829672,0.6494679396937618
20.000000000000004,0.6430139970565675
