Concentration,Rep1,Rep2,Rep3
0.2508,0.7888987218732318,0.7990928200022126,0.8009703641490191
0.3237814077429401,0.7934196909681334,0.801992474156947,0.788414792950777
0.418,0.7742807708203451,0.7988983248598157,0.8082385344790486
0.47025,0.7989066290141559,0.7875827518339595,0.7780069325344275
0.53295,0.802076372818648,0.7841184867951463,0.773838586788227
0.59565,0.7938930766877138,0.7976778442076077,0.7927347318804737
0.65835,0.8128969424287733,0.8023565075642749,0.7830952604140378
0.72105,0.802765885054864,0.7900093989755845,0.7879810690831713
0.78375,0.7551553312031791,0.7698704952625264,0.7664828427078881
0.9405,0.7561074731743129,0.7625439690616194,0.7646329614366603
1.2141802790360252,0.7486727140830333,0.7494500488122356,0.7442989506148638
1.5675,0.7419642857142857,0.752216738243275,0.7479321352989705
