Concentration,Rep1,Rep2,Rep3
0.2508,0.8016930089386136,0.8090155017677454,0.8101385245524414
0.3237814077429401,0.8166641311752995,0.8048071085968926,0.8077617389540583
0.418,0.8108358399678385,0.8059860574984157,0.8067295945081157
0.47025,0.8202783978615404,0.8102952460862144,0.8053777768069723
0.53295,0.8036687427014403,0.7982903172776591,0.7949584285666965
0.59565,0.8075869819862602,0.7975002600561721,0.7958502400620766
0.65835,0.7951149340927106,0.7863980072289691,0.7865754487533386
0.72105,0.7743474100393891,0.7718211569210538,0.7703243304328172
0.78375,0.7695085198052205,0.768850666861016,0.7657570403010565
0.9405,0.7618866725605039,0.7612719142197387,0.7607944610525128
1.2141802790360252,0.7615558442261373,0.7606243281124553,0.7541864354712087
1.5675,0.754181630871811,0.7534828209764919,0.7532868219326659
