Concentration,Rep1,Rep2,Rep3
3.2000000000000006,0.8169866795650071,0.8167179271584724,0.8212218320080598
4.131182235954578,0.82311780159626,0.8160644197412068,0.8052330250511645
5.333333333333333,0.7926155816207661,0.7803917301414581,0.7706431769567008
6.0,0.7618418881003466,0.7475228966818062,0.745425775490388
6.8,0.715728170849929,0.741637351276909,0.7374373415939172
7.6,0.6839022886645604,0.6955674560470699,0.7018648018648018
8.4,0.6791770885047258,0.6882832218925741,0.6915150736003085
9.2,0.6737592245973366,0.6780665713945456,0.6825270109676775
10.0,0.6622082116970619,0.6673745481910539,0.6672860780516415
12.000000000000002,0.6606874147793634,0.6591796020988194,0.6496899838846248
15.491933384829672,0.6432197730513277,0.6522436934546537,0.6456844412854379
20.000000000000004,0.6500310473395354,0.6486558653779292,0.6489204551837249
