Concentration,Rep1,Rep2,Rep3
0.2508,0.8225929305650872,0.822876706999183,0.8233592023840414
0.3237814077429401,0.8357338304717804,0.8228799028088548,0.8225528946756568
0.418,0.8048273316963082,0.8041803057586737,0.8012422818990221
0.47025,0.793528386785257,0.7935174497313782,0.7929795326933526
0.53295,0.77211934895347,0.7802517776132173,0.7802165812761993
0.59565,0.7893410180340289,0.7801224789511582,0.7821507360892823
0.65835,0.7858419440105731,0.7834245089038445,0.7835956208065245
0.72105,0.792514172078324,0.7819920981493034,0.7858248867982959
0.78375,0.7674561775141662,0.7606948494014981,0.7615536364639665
0.9405,0.7651094795659801,0.757538147993311,0.7546948745275338
1.2141802790360252,0.7441511338190305,0.7488716671512914,0.7492416065806197
1.5675,0.749358886918565,0.737314121350266,0.7419735227374007
