Concentration,Rep1,Rep2,Rep3
3.2000000000000006,0.8093506003087619,0.8078420165185334,0.8085880977461887
4.131182235954578,0.8015921883863335,0.8065746594782922,0.8054754604341381
5.333333333333333,0.7981062997096326,0.7887129572031218,0.7853003721424774
6.0,0.7620282701368634,0.7681631293907623,0.7588505468706329
6.8,0.7449459353365213,0.7364406741883572,0.734514830326993
7.6,0.7131201307294843,0.7143988656165119,0.7144053536093237
8.4,0.6831047790266223,0.6871148222646676,0.691920279084706
9.2,0.667704277655706,0.667071603260434,0.667189066999455
10.0,0.6650878070215313,0.6646442545618547,0.6648613313050039
12.000000000000002,0.6553886416865217,0.6559607690711586,0.6574847350509027
15.491933384829672,0.6507666550730106,0.6486380831170511,0.6474186292552387
20.000000000000004,0.6433698893910077,0.6429188228397824,0.6397440200629501
