Concentration,Rep1,Rep2,Rep3
3.2000000000000006,0.8318062946910262,0.8186013423649129,0.8160586227413648
4.131182235954578,0.8343096531401996,0.8171534996638086,0.8182477166191465
5.333333333333333,0.8099626236958085,0.8094984440270263,0.7991939643689172
6.0,0.7903018787835913,0.7921542138626209,0.7852332763832304
6.8,0.7746842413187872,0.7641052731854752,0.7592881837805584
7.6,0.7397850295342306,0.7289299474400028,0.7213475550804493
8.4,0.6916971249925102,0.6866041515253576,0.6826526815612763
9.2,0.6678161262219219,0.669007386689378,0.6675355489832406
10.0,0.6637245701942315,0.6595947499806372,0.6560932146124728
12.000000000000002,0.6519250549022878,0.6491501037274978,0.6543770626598033
15.491933384829672,0.6470861748295103,0.6472917662566153,0.6432560265506071
20.000000000000004,0.6500432445317824,0.6499493507689474,0.649332612276001
