Concentration,Rep1,Rep2,Rep3
3.2000000000000006,0.811938821462525,0.810667405025739,0.7993609206381697
4.131182235954578,0.7972135190987267,0.8009421581493742,0.8001188177632556
5.333333333333333,0.7712430894188442,0.7797606347851708,0.7797101449275362
6.0,0.7727740563888842,0.7681409012042397,0.761795741760032
6.8,0.7401617959792165,0.7427478553108694,0.7387197757166721
7.6,0.7076225093523653,0.7212108002279045,0.7178933970757148
8.4,0.6766703432601358,0.6862426015649116,0.6859593147316438
9.2,0.6637589948127389,0.6660580446634916,0.6655597004097925
10.0,0.6629751281966054,0.6583293878523415,0.6581905187536292
12.000000000000002,0.656460201793722,0.6557158966768862,0.6557896104816701
15.491933384829672,0.6483155153874182,0.650831763827274,0.6471465446509316
20.000000000000004,0.6409916221937331,0.6472461495178292,0.6447344143686349
