Concentration,Rep1,Rep2,Rep3
0.2508,0.8125032779147218,0.822901821823364,0.8228600821441654
0.3237814077429401,0.8065849087233069,0.822489520685256,0.8241314755708323
0.418,0.7830915065191651,0.8005069726694337,0.8008110843338405
0.47025,0.7752032827675325,0.7916853397568764,0.789648656712177
0.53295,0.7653103822551244,0.7814199949265763,0.781358772721413
0.59565,0.7563029226987162,0.7779581642210428,0.7794505719965757
0.65835,0.7888506497359521,0.7838452957603073,0.7857088881164327
0.72105,0.8005346100139636,0.78097209505991,0.7831893102249671
0.78375,0.7631322734727749,0.7646058430120733,0.7614956980331924
0.9405,0.7634302833924805,0.761368844194786,0.7588477528681191
1.2141802790360252,0.7447574453087632,0.7440685884566335,0.7486708400800683
1.5675,0.7486417087131358,0.7423448942932154,0.7394369614496752
