Concentration,Rep1,Rep2,Rep3
0.2508,0.8189220420438805,0.8250513022888714,0.8173496076721883
0.3237814077429401,0.8322399536203582,0.8206161211590212,0.8239984841068073
0.418,0.8017559376145997,0.802755436401549,0.802136294374123
0.47025,0.7969407455076482,0.7987803985300361,0.8006707375887577
0.53295,0.7896812545429683,0.78819025333047,0.7915775411103355
0.59565,0.7920627191961104,0.7908237686198818,0.7947288619336426
0.65835,0.7999583308530269,0.7885759034836749,0.7915848967736872
0.72105,0.8031515910058843,0.7844327223329746,0.7922962484988618
0.78375,0.7685667631056515,0.7675442267983704,0.7688319566612822
0.9405,0.7615601707793618,0.7543022932315886,0.7557082627892309
1.2141802790360252,0.7421875,0.7432007271201846,0.7507896358687278
1.5675,0.7480231195072536,0.7437826199528501,0.7410202912780233
