Concentration,Rep1,Rep2,Rep3
3.2000000000000006,0.8050217767749384,0.8114307534272361,0.816827132154201
4.131182235954578,0.832623373914857,0.8142233149373578,0.8076277779836033
5.333333333333333,0.80923631229155,0.8016352700695578,0.805706487655343
6.0,0.8040051511466686,0.7722301139487121,0.7703919645695912
6.8,0.7664154964272211,0.7449576419571875,0.7627010136422528
7.6,0.7184500137434805,0.7184383848867867,0.7328210936695557
8.4,0.6860105244790566,0.6921264024430724,0.7036540364571291
9.2,0.6685217076044594,0.6688939687005451,0.6678042992558678
10.0,0.6635364825618032,0.6613526884336116,0.6559381009065104
12.000000000000002,0.6474030803641714,0.6592598489173876,0.6499088670561991
15.491933384829672,0.6533617935487095,0.656525595327744,0.6511907228328733
20.000000000000004,0.6532149093309805,0.652422159668225,0.6500030738964712
