Concentration,Avg_Ratio
3.2000000000000006,0.8110932207854584
4.131182235954578,0.8181581556119394
5.333333333333333,0.805526023338817
6.0,0.7822090765549907
6.8,0.7580247173422205
7.6,0.7232364974332742
8.4,0.6939303211264193
9.2,0.6684066585202908
10.0,0.6602757573006418
12.000000000000002,0.6521905987792528
15.491933384829672,0.653692703903109
20.000000000000004,0.6518800476318921
