Concentration,Rep1,Rep2,Rep3
3.2000000000000006,0.8040286039032197,0.8099459326741587,0.8049284636785485
4.131182235954578,0.8109342918137853,0.8075421704897404,0.809072115912334
5.333333333333333,0.7781830073077569,0.7878761443880221,0.7857360976045176
6.0,0.7382621073756592,0.770430835769112,0.7607110631304179
6.8,0.7307903119464282,0.7465902109359001,0.7459879471940601
7.6,0.7041152320549068,0.7220568788962115,0.7219488349356363
8.4,0.6826721311979059,0.6881077368086058,0.6837968503183189
9.2,0.6717579276436138,0.6706170771816764,0.6655814822414622
10.0,0.6663630861293196,0.6679506529682228,0.658046103183315
12.000000000000002,0.6569766786205652,0.6601620258901509,0.6613725193498563
15.491933384829672,0.6575027511965178,0.6533657071659053,0.6516741162603429
20.000000000000004,0.6541053939188295,0.6545720369220772,0.6502644719700332
