Concentration,Rep1,Rep2,Rep3
3.2000000000000006,0.8316802872709262,0.8166762507188039,0.8130682883010967
4.131182235954578,0.8295396744659207,0.812136282183737,0.8125972325773898
5.333333333333333,0.7677010696762021,0.7766575408892077,0.7770872792423854
6.0,0.747758841493449,0.7552827357340067,0.7528094027486091
6.8,0.7141125645025801,0.7275637240328893,0.7237096681239246
7.6,0.693688709574041,0.7060067889998524,0.6944876227939388
8.4,0.6788521796492771,0.6775981191824201,0.6799508335785883
9.2,0.6692922242142073,0.6772197987153505,0.6676553503391481
10.0,0.6710554188110689,0.660653344201503,0.6588285926679448
12.000000000000002,0.6539820702449578,0.6535940538608533,0.6541768709804959
15.491933384829672,0.6483102419622141,0.6456553935333867,0.6469930084904549
20.000000000000004,0.6473893141797701,0.6483865777268403,0.6453386851713269
