Concentration,Rep1,Rep2,Rep3
3.2000000000000006,0.8174247556072065,0.8171236043293498,0.8197142046480436
4.131182235954578,0.8189703446878984,0.8139860395202074,0.8189077763058523
5.333333333333333,0.8200712488814601,0.8158140715695212,0.8058040915233702
6.0,0.8009423155668666,0.7950296981136099,0.7942376559956592
6.8,0.7667645545094003,0.7748520433382764,0.7640211545276341
7.6,0.7324460027174338,0.7215669655587592,0.7191118495943889
8.4,0.681346732784952,0.6845705758284298,0.6797173802986575
9.2,0.6726969422704928,0.6686984865454755,0.6693385976520271
10.0,0.6599169860079828,0.6564409847719982,0.6602762720124178
12.000000000000002,0.6497054692227829,0.651628854881799,0.6475629759482326
15.491933384829672,0.6499572587085382,0.6474409354550653,0.6457822624551822
20.000000000000004,0.651191781577158,0.6526291456047343,0.6509639418912565
