Concentration,Rep1,Rep2,Rep3
0.2508,0.8087524334847501,0.8092951858383958,0.8180686185799789
0.3237814077429401,0.809147219122475,0.8073699257646887,0.8080204006087278
0.418,0.7790554351903599,0.7881343496829699,0.7892976588628763
0.47025,0.7750220543853404,0.7967699798123739,0.785896107858961
0.53295,0.781728329932738,0.7918648774445995,0.7909607235266316
0.59565,0.8096118158863436,0.7909514099949987,0.7917381940759699
0.65835,0.8072512595431645,0.8011827764037668,0.8042551496075541
0.72105,0.8164751719476802,0.7922774343742474,0.7901683150571098
0.78375,0.7668428428143607,0.7746647786383077,0.7742579451236394
0.9405,0.7572861693529216,0.7636537825319806,0.7585194418475815
1.2141802790360252,0.7409472929832562,0.7453353306002313,0.7479296991361335
1.5675,0.7437569779109371,0.7455939671242162,0.74851792303824
