concentration,surfactant volume,water volume,probe volume,total volume
1.4453257267149167,152.10000000000002,822.9,25,1000.0
1.8659074898040016,196.36025565271606,778.6397443472839,25,1000.0
2.408876211191528,253.50000000000003,721.5,25,1000.0
2.709985737590469,285.18750000000006,689.8125,25,1000.0
3.071317169269198,323.21250000000003,651.7874999999999,25,1000.0
3.4326486009479273,361.2375,613.7625,25,1000.0
3.7939800326266564,399.2625,575.7375,25,1000.0
4.1553114643053854,437.2875,537.7125,25,1000.0
4.5166428959841145,475.3125,499.6875,25,1000.0
5.419971475180938,570.3750000000001,404.6249999999999,25,1000.0
6.997153086765006,736.3509586976852,238.6490413023148,25,1000.0
9.033285791968229,950.625,24.375,25,1000.0
