concentration,surfactant volume,water volume,probe volume,total volume
3.060352428017608,152.09999999999994,822.9000000000001,25,1000.0
3.9508979957458763,196.36025565271598,778.639744347284,25,1000.0
5.100587380029347,253.4999999999999,721.5000000000001,25,1000.0
5.738160802533015,285.1874999999999,689.8125000000001,25,1000.0
6.503248909537417,323.2124999999999,651.7875000000001,25,1000.0
7.268337016541819,361.2374999999999,613.7625,25,1000.0
8.033425123546222,399.2624999999999,575.7375000000002,25,1000.0
8.798513230550624,437.2874999999999,537.7125000000001,25,1000.0
9.563601337555026,475.31249999999983,499.68750000000017,25,1000.0
11.476321605066026,570.3749999999997,404.62500000000034,25,1000.0
14.815867484047034,736.3509586976847,238.64904130231525,25,1000.0
19.127202675110055,950.6249999999999,24.375000000000114,25,1000.0
