sample_id,replicate,334_373,334_384,600,ratio
B5,1,137452.0,175899.0,0.0405,0.7814257045236187
B6,1,139841.0,174122.0,0.0402,0.8031208003583694
B7,1,140824.0,173868.0,0.0392,0.8099477764741068
B8,1,144742.0,173806.0,0.0407,0.8327790755209832
C1,1,137179.0,167381.0,0.0394,0.8195613600109929
C2,1,145700.0,184935.0,0.0389,0.7878443777543461
C3,1,162721.0,223968.0,0.041,0.7265368266895271
C4,1,178698.0,255360.0,0.0405,0.6997885338345865
C5,1,178823.0,256369.0,0.0388,0.6975219312787427
C6,1,168719.0,243302.0,0.0386,0.693455047636271
C7,1,163398.0,232127.0,0.0396,0.7039163905965269
C8,1,147525.0,207734.0,0.0402,0.7101629969095092
B5,2,131974.0,165773.0,0.0405,0.796112756600894
B6,2,129592.0,162240.0,0.0404,0.798767258382643
B7,2,132187.0,163031.0,0.0392,0.810808987247824
B8,2,135809.0,164464.0,0.041,0.8257673411810488
C1,2,126898.0,156502.0,0.0396,0.8108394780897369
C2,2,134984.0,172846.0,0.0389,0.7809495157539081
C3,2,150928.0,212152.0,0.041,0.7114144575587315
C4,2,170639.0,249940.0,0.0407,0.6827198527646635
C5,2,171619.0,247866.0,0.0389,0.6923862086772692
C6,2,161526.0,235979.0,0.0387,0.6844931116751914
C7,2,159105.0,229476.0,0.0397,0.6933404800502013
C8,2,141204.0,201511.0,0.0401,0.7007260149569998
B5,3,124571.0,158147.0,0.0403,0.7876911986948851
B6,3,123002.0,155576.0,0.0404,0.7906232323751735
B7,3,125695.0,155665.0,0.0392,0.8074711720682234
B8,3,127061.0,156668.0,0.0409,0.8110207572701509
C1,3,121013.0,151132.0,0.0393,0.8007106370589948
C2,3,129114.0,165280.0,0.039,0.7811834462729913
C3,3,145722.0,203543.0,0.0409,0.7159273470470613
C4,3,165572.0,245923.0,0.0401,0.6732676488169062
C5,3,164978.0,244040.0,0.0389,0.6760285199147681
C6,3,158172.0,235201.0,0.0386,0.6724971407434492
C7,3,153403.0,228180.0,0.0398,0.6722894206328337
C8,3,137621.0,198422.0,0.0401,0.6935773250949996
