concentration,surfactant volume,water volume,probe volume,total volume
1.496,36.80759375727929,938.1924062427207,25,1000.0
2.011,49.47865711623574,925.5213428837643,25,1000.0
2.702,66.48002562310738,908.5199743768926,25,1000.0
3.632,89.36175168879572,885.6382483112043,25,1000.0
4.88,120.06755182855812,854.9324481714418,25,1000.0
6.559,161.37767877940837,813.6223212205916,25,1000.0
8.814,216.85971348707199,758.140286512928,25,1000.0
11.845,291.43445725599815,683.5655427440018,25,1000.0
15.919,391.67117982762636,583.3288201723736,25,1000.0
21.393,526.3535115303984,448.64648846960165,25,1000.0
28.75,707.3651875145586,267.63481248544144,25,1000.0
38.637,950.625,24.375,25,1000.0
