concentration,surfactant volume,water volume,probe volume,total volume
3.314919370663768,152.10000000000005,822.9,25,1000.0
4.279542505533715,196.3602556527161,778.6397443472839,25,1000.0
5.524865617772946,253.50000000000006,721.5,25,1000.0
6.215473819994564,285.18750000000006,689.8125,25,1000.0
7.044203662660506,323.21250000000003,651.7874999999999,25,1000.0
7.872933505326448,361.23750000000007,613.7624999999999,25,1000.0
8.70166334799239,399.2625000000001,575.7375,25,1000.0
9.530393190658332,437.28750000000014,537.7124999999999,25,1000.0
10.359123033324273,475.31250000000006,499.68749999999994,25,1000.0
12.430947639989126,570.375,404.625,25,1000.0
16.04828439575142,736.3509586976849,238.64904130231514,25,1000.0
20.718246066648543,950.6249999999999,24.375000000000114,25,1000.0
