sample_id,replicate,334_373,334_384,600,ratio
E5,1,141570.0,174581.0,0.0402,0.8109129859492156
E6,1,148264.0,180379.0,0.0398,0.8219582102129406
E7,1,147010.0,176975.0,0.039,0.8306822997598531
E8,1,147536.0,176829.0,0.0403,0.8343427831407744
F1,1,134108.0,162633.0,0.0417,0.8246050924474123
F2,1,133492.0,165140.0,0.0429,0.8083565459610028
F3,1,164452.0,226661.0,0.0415,0.7255416679534635
F4,1,167684.0,235472.0,0.0385,0.7121186383094381
F5,1,176450.0,249314.0,0.0398,0.7077420441692003
F6,1,176221.0,252745.0,0.0393,0.6972284318186315
F7,1,165005.0,237163.0,0.0398,0.6957451204445887
F8,1,149646.0,217349.0,0.0396,0.6885055831864881
E5,2,129607.0,163161.0,0.0402,0.7943503655898162
E6,2,136335.0,171615.0,0.0398,0.7944235643737435
E7,2,136475.0,169274.0,0.0388,0.8062372248543781
E8,2,137480.0,167417.0,0.0403,0.8211830339810174
F1,2,123899.0,152433.0,0.0417,0.8128095622338994
F2,2,122225.0,152869.0,0.0426,0.7995407832850349
F3,2,157428.0,220658.0,0.0416,0.71344796019179
F4,2,159501.0,226416.0,0.0388,0.7044599321602714
F5,2,168480.0,241865.0,0.0399,0.6965869389948939
F6,2,167364.0,243312.0,0.0393,0.6878575655947918
F7,2,155094.0,230003.0,0.0398,0.674312943744212
F8,2,145499.0,211245.0,0.0395,0.6887689649459159
E5,3,122758.0,154802.0,0.0402,0.793000090438108
E6,3,130231.0,163660.0,0.0396,0.7957411707197849
E7,3,128770.0,161367.0,0.0391,0.7979946333513048
E8,3,129989.0,159353.0,0.0401,0.8157298576117173
F1,3,118853.0,146537.0,0.0417,0.8110784307035084
F2,3,117205.0,146131.0,0.0434,0.8020543211228282
F3,3,152021.0,214207.0,0.0414,0.709692026871204
F4,3,156735.0,224871.0,0.039,0.6969996131115173
F5,3,164573.0,239787.0,0.0398,0.6863299511649923
F6,3,163418.0,241473.0,0.0393,0.6767547510487715
F7,3,153598.0,227051.0,0.0398,0.6764911847998908
F8,3,144069.0,208244.0,0.0396,0.6918278557845604
