concentration,surfactant volume,water volume,probe volume,total volume
1.3152023397945265,152.09999999999994,822.9000000000001,25,1000.0
1.6979189196390765,196.36025565271598,778.639744347284,25,1000.0
2.192003899657544,253.49999999999991,721.5000000000001,25,1000.0
2.466004387114737,285.1874999999999,689.8125000000001,25,1000.0
2.7948049720633685,323.21249999999986,651.7875000000001,25,1000.0
3.1236055570120005,361.23749999999984,613.7625000000002,25,1000.0
3.452406141960632,399.2624999999999,575.7375000000002,25,1000.0
3.7812067269092635,437.28749999999985,537.7125000000001,25,1000.0
4.1100073118578955,475.3124999999999,499.6875000000001,25,1000.0
4.932008774229474,570.3749999999998,404.6250000000002,25,1000.0
6.367195948646536,736.3509586976849,238.64904130231514,25,1000.0
8.220014623715793,950.625,24.375,25,1000.0
