334_373,334_384,ratio,surfactant,assay,time,replicate,concentration
120012.0,144241.0,0.8320241817513744,DTAB,b,30,1,6.34
119869.0,144427.0,0.8299625416300276,DTAB,b,30,1,8.184904804985008
111867.0,133668.0,0.8369018762905108,DTAB,b,30,1,10.566666666666666
86093.0,100838.0,0.8537753624625637,DTAB,b,30,1,11.8875
78866.0,95851.0,0.8227978842161271,DTAB,b,30,1,13.4725
87485.0,112899.0,0.7748961461128974,DTAB,b,30,1,15.0575
125241.0,167718.0,0.7467355918863807,DTAB,b,30,1,16.6425
143126.0,194311.0,0.7365820771855428,DTAB,b,30,1,18.2275
140734.0,192265.0,0.7319792994044678,DTAB,b,30,1,19.8125
135822.0,184172.0,0.737473665920987,DTAB,b,30,1,23.775
124278.0,168490.0,0.737598670544246,DTAB,b,30,1,30.693393018693783
100697.0,134172.0,0.7505068121515667,DTAB,b,30,1,39.625
119252.0,149000.0,0.8003489932885905,TTAB,b,5,2,1.594
110985.0,137195.0,0.8089580524071577,TTAB,b,5,2,2.057845151284874
97399.0,118544.0,0.8216274126062897,TTAB,b,5,2,2.6566666666666667
93196.0,112250.0,0.8302538975501114,TTAB,b,5,2,2.98875
86187.0,106873.0,0.8064431615094552,TTAB,b,5,2,3.38725
98733.0,128456.0,0.7686133773432148,TTAB,b,5,2,3.78575
107172.0,144303.0,0.7426872622190807,TTAB,b,5,2,4.1842500000000005
117413.0,161978.0,0.7248700440800603,TTAB,b,5,2,4.58275
125266.0,172028.0,0.7281721580207873,TTAB,b,5,2,4.98125
137873.0,187991.0,0.7334021309530775,TTAB,b,5,2,5.977499999999999
128060.0,172393.0,0.7428375862128973,TTAB,b,5,2,7.716919317318277
108834.0,146708.0,0.7418409357362925,TTAB,b,5,2,9.9625
110258.0,134904.0,0.8173071221016427,TTAB,c,5,2,1.594
96832.0,118064.0,0.8201653340561051,TTAB,c,5,2,2.057845151284874
97965.0,118547.0,0.8263810977924367,TTAB,c,5,2,2.6566666666666667
90745.0,111084.0,0.8169043246552159,TTAB,c,5,2,2.98875
87282.0,109169.0,0.7995126821716788,TTAB,c,5,2,3.38725
92813.0,118265.0,0.7847883989345961,TTAB,c,5,2,3.78575
111402.0,148611.0,0.7496214950441085,TTAB,c,5,2,4.1842500000000005
122242.0,162191.0,0.7536916351708788,TTAB,c,5,2,4.58275
120571.0,165782.0,0.7272864364044347,TTAB,c,5,2,4.98125
128477.0,177488.0,0.7238630217254124,TTAB,c,5,2,5.977499999999999
117453.0,164445.0,0.7142388032472863,TTAB,c,5,2,7.716919317318277
111992.0,153483.0,0.7296703869483917,TTAB,c,5,2,9.9625
109056.0,133121.0,0.8192246151997056,TTAB,c,5,3,1.594
97314.0,115978.0,0.8390729276242046,TTAB,c,5,3,2.057845151284874
97866.0,118823.0,0.8236284221068312,TTAB,c,5,3,2.6566666666666667
91112.0,111790.0,0.8150281778334377,TTAB,c,5,3,2.98875
87316.0,109071.0,0.8005427657214108,TTAB,c,5,3,3.38725
91953.0,116900.0,0.786595380667237,TTAB,c,5,3,3.78575
111449.0,149059.0,0.7476838030578495,TTAB,c,5,3,4.1842500000000005
120371.0,161313.0,0.7461952849429371,TTAB,c,5,3,4.58275
120178.0,164139.0,0.7321721224084465,TTAB,c,5,3,4.98125
126603.0,175580.0,0.7210559289212894,TTAB,c,5,3,5.977499999999999
115771.0,162978.0,0.7103474088527286,TTAB,c,5,3,7.716919317318277
111459.0,153318.0,0.7269792196610966,TTAB,c,5,3,9.9625
118018.0,146185.0,0.8073194924239833,TTAB,b,5,3,1.594
109792.0,134984.0,0.8133704735376045,TTAB,b,5,3,2.057845151284874
97057.0,117004.0,0.8295186489350791,TTAB,b,5,3,2.6566666666666667
92348.0,111914.0,0.8251693264470933,TTAB,b,5,3,2.98875
86246.0,106866.0,0.8070480789025508,TTAB,b,5,3,3.38725
98362.0,127586.0,0.7709466555891712,TTAB,b,5,3,3.78575
106388.0,142969.0,0.7441333435919675,TTAB,b,5,3,4.1842500000000005
115586.0,160190.0,0.7215556526624634,TTAB,b,5,3,4.58275
124409.0,171737.0,0.7244158218671574,TTAB,b,5,3,4.98125
137118.0,186885.0,0.7337025443454531,TTAB,b,5,3,5.977499999999999
127129.0,171003.0,0.7434314017882727,TTAB,b,5,3,7.716919317318277
107985.0,145611.0,0.7415991923687084,TTAB,b,5,3,9.9625
106497.0,131536.0,0.8096414669748205,CTAB,c,20,1,0.428
100240.0,118354.0,0.8469506734035183,CTAB,c,20,1,0.5525456240589248
91523.0,111600.0,0.8200985663082437,CTAB,c,20,1,0.7133333333333334
87851.0,107442.0,0.8176597606150295,CTAB,c,20,1,0.8025
80979.0,99520.0,0.8136957395498392,CTAB,c,20,1,0.9095
87811.0,110434.0,0.7951446112610246,CTAB,c,20,1,1.0165
95110.0,122763.0,0.7747448335410506,CTAB,c,20,1,1.1235
96383.0,124299.0,0.775412513375007,CTAB,c,20,1,1.2305
103181.0,137523.0,0.7502817710492063,CTAB,c,20,1,1.3375
110295.0,151066.0,0.7301113420624098,CTAB,c,20,1,1.605
109006.0,146641.0,0.7433528140151799,CTAB,c,20,1,2.0720460902209683
96927.0,129441.0,0.7488122001529655,CTAB,c,20,1,2.6750000000000003
113181.0,141640.0,0.7990751200225925,CTAB,b,20,1,0.428
111431.0,137010.0,0.8133055981315233,CTAB,b,20,1,0.5525456240589248
104534.0,121619.0,0.859520305215468,CTAB,b,20,1,0.7133333333333334
90206.0,107296.0,0.840720996122875,CTAB,b,20,1,0.8025
77774.0,94086.0,0.8266267032289607,CTAB,b,20,1,0.9095
80987.0,102411.0,0.7908037222563983,CTAB,b,20,1,1.0165
97161.0,126992.0,0.7650954390827769,CTAB,b,20,1,1.1235
104766.0,141591.0,0.7399199101637816,CTAB,b,20,1,1.2305
111893.0,153454.0,0.7291631368357945,CTAB,b,20,1,1.3375
118831.0,163362.0,0.727409066980081,CTAB,b,20,1,1.605
114182.0,154767.0,0.7377670950525629,CTAB,b,20,1,2.0720460902209683
99071.0,131895.0,0.7511353728344516,CTAB,b,20,1,2.6750000000000003
107896.0,131093.0,0.8230492856216579,TTAB,a,20,2,1.594
105598.0,127629.0,0.8273824914400332,TTAB,a,20,2,2.057845151284874
96027.0,117043.0,0.8204420597558162,TTAB,a,20,2,2.6566666666666667
93055.0,113385.0,0.8206993870441417,TTAB,a,20,2,2.98875
86975.0,107037.0,0.812569485318161,TTAB,a,20,2,3.38725
99118.0,129690.0,0.7642686406045185,TTAB,a,20,2,3.78575
109338.0,145039.0,0.7538524121098463,TTAB,a,20,2,4.1842500000000005
112340.0,149463.0,0.7516241477823943,TTAB,a,20,2,4.58275
124118.0,170339.0,0.7286528628206107,TTAB,a,20,2,4.98125
123768.0,168071.0,0.736403067751129,TTAB,a,20,2,5.977499999999999
114896.0,159514.0,0.7202878744185464,TTAB,a,20,2,7.716919317318277
104778.0,142956.0,0.7329388063460086,TTAB,a,20,2,9.9625
103853.0,126904.0,0.818358759377167,CTAB,c,20,3,0.428
94170.0,112718.0,0.8354477545733601,CTAB,c,20,3,0.5525456240589248
87013.0,105571.0,0.8242130888217408,CTAB,c,20,3,0.7133333333333334
84016.0,102400.0,0.82046875,CTAB,c,20,3,0.8025
77709.0,96393.0,0.8061684977124896,CTAB,c,20,3,0.9095
84896.0,107332.0,0.7909663474080423,CTAB,c,20,3,1.0165
91322.0,118649.0,0.7696820032195805,CTAB,c,20,3,1.1235
91900.0,120603.0,0.7620042619171994,CTAB,c,20,3,1.2305
99840.0,134265.0,0.7436040665847391,CTAB,c,20,3,1.3375
109817.0,147914.0,0.7424381735332694,CTAB,c,20,3,1.605
106566.0,145417.0,0.7328304118500588,CTAB,c,20,3,2.0720460902209683
95200.0,127690.0,0.7455556425718537,CTAB,c,20,3,2.6750000000000003
106640.0,130888.0,0.8147423751604426,CTAB,b,20,3,0.428
105048.0,127018.0,0.8270323891102048,CTAB,b,20,3,0.5525456240589248
94411.0,113190.0,0.8340931177665871,CTAB,b,20,3,0.7133333333333334
84796.0,101220.0,0.8377395771586643,CTAB,b,20,3,0.8025
74270.0,91232.0,0.8140783935461242,CTAB,b,20,3,0.9095
78161.0,98890.0,0.7903832541207402,CTAB,b,20,3,1.0165
93407.0,123271.0,0.757737018439049,CTAB,b,20,3,1.1235
102211.0,138524.0,0.73785769974878,CTAB,b,20,3,1.2305
109672.0,150056.0,0.7308738071120116,CTAB,b,20,3,1.3375
116632.0,159750.0,0.7300907668231612,CTAB,b,20,3,1.605
112396.0,152406.0,0.7374775271314777,CTAB,b,20,3,2.0720460902209683
96248.0,127201.0,0.7566607180761158,CTAB,b,20,3,2.6750000000000003
119567.0,144659.0,0.826543803012602,DTAB,b,30,2,6.34
116786.0,141152.0,0.8273775787803219,DTAB,b,30,2,8.184904804985008
108018.0,131282.0,0.8227936807787816,DTAB,b,30,2,10.566666666666666
83026.0,99155.0,0.8373354848469567,DTAB,b,30,2,11.8875
76742.0,94684.0,0.8105065269739343,DTAB,b,30,2,13.4725
85775.0,110395.0,0.7769826531998731,DTAB,b,30,2,15.0575
122175.0,166780.0,0.7325518647319823,DTAB,b,30,2,16.6425
140738.0,192026.0,0.7329111682792955,DTAB,b,30,2,18.2275
139236.0,191349.0,0.727654704231535,DTAB,b,30,2,19.8125
133514.0,182908.0,0.729951669691867,DTAB,b,30,2,23.775
122917.0,166814.0,0.7368506240483412,DTAB,b,30,2,30.693393018693783
99141.0,131447.0,0.7542279397780094,DTAB,b,30,2,39.625
113218.0,137430.0,0.8238230371825657,DTAB,c,30,2,6.34
103322.0,124591.0,0.8292894350314228,DTAB,c,30,2,8.184904804985008
100941.0,122523.0,0.8238534805709948,DTAB,c,30,2,10.566666666666666
89364.0,108799.0,0.8213678434544435,DTAB,c,30,2,11.8875
77608.0,95231.0,0.8149447133811469,DTAB,c,30,2,13.4725
95413.0,123908.0,0.7700309907350615,DTAB,c,30,2,15.0575
112242.0,148336.0,0.7566740373206774,DTAB,c,30,2,16.6425
110361.0,148419.0,0.743577304792513,DTAB,c,30,2,18.2275
133898.0,182869.0,0.7322072084388278,DTAB,c,30,2,19.8125
132916.0,179264.0,0.7414539450196358,DTAB,c,30,2,23.775
121348.0,164674.0,0.7368983567533429,DTAB,c,30,2,30.693393018693783
107203.0,142996.0,0.7496922990852891,DTAB,c,30,2,39.625
111259.0,134876.0,0.8248984252202023,TTAB,c,5,1,1.594
98822.0,117373.0,0.8419483186081977,TTAB,c,5,1,2.057845151284874
96985.0,118028.0,0.8217117972006642,TTAB,c,5,1,2.6566666666666667
89258.0,110908.0,0.8047931618999531,TTAB,c,5,1,2.98875
86923.0,108559.0,0.800698237824593,TTAB,c,5,1,3.38725
92208.0,118146.0,0.7804580772941954,TTAB,c,5,1,3.78575
111088.0,148105.0,0.7500624556902198,TTAB,c,5,1,4.1842500000000005
124191.0,164541.0,0.7547723667657301,TTAB,c,5,1,4.58275
122775.0,169460.0,0.7245072583500531,TTAB,c,5,1,4.98125
128074.0,178177.0,0.7188020900565169,TTAB,c,5,1,5.977499999999999
120979.0,164078.0,0.7373261497580419,TTAB,c,5,1,7.716919317318277
112050.0,153596.0,0.7295111851871142,TTAB,c,5,1,9.9625
115916.0,147654.0,0.7850515394097011,TTAB,b,5,1,1.594
108798.0,136565.0,0.7966755757331674,TTAB,b,5,1,2.057845151284874
97910.0,119570.0,0.8188508823283432,TTAB,b,5,1,2.6566666666666667
95232.0,114580.0,0.8311398149764356,TTAB,b,5,1,2.98875
86274.0,106996.0,0.8063292085685446,TTAB,b,5,1,3.38725
98282.0,128877.0,0.7626031021827013,TTAB,b,5,1,3.78575
107264.0,144419.0,0.7427277574280392,TTAB,b,5,1,4.1842500000000005
114972.0,161656.0,0.7112139357648339,TTAB,b,5,1,4.58275
125610.0,172630.0,0.7276255575508312,TTAB,b,5,1,4.98125
138024.0,188732.0,0.7313227221668821,TTAB,b,5,1,5.977499999999999
129515.0,174760.0,0.7411020828564889,TTAB,b,5,1,7.716919317318277
108916.0,146708.0,0.7423998691277912,TTAB,b,5,1,9.9625
112586.0,136169.0,0.8268108012836989,DTAB,c,30,3,6.34
103202.0,124026.0,0.8320997210262364,DTAB,c,30,3,8.184904804985008
99860.0,121637.0,0.8209673043564047,DTAB,c,30,3,10.566666666666666
88133.0,107326.0,0.8211710116840281,DTAB,c,30,3,11.8875
76280.0,94283.0,0.8090535939670991,DTAB,c,30,3,13.4725
93481.0,122409.0,0.7636775073728239,DTAB,c,30,3,15.0575
110199.0,146775.0,0.7508022483392949,DTAB,c,30,3,16.6425
108850.0,147196.0,0.7394902035381397,DTAB,c,30,3,18.2275
132654.0,181150.0,0.7322881589842671,DTAB,c,30,3,19.8125
131723.0,178027.0,0.7399046212091425,DTAB,c,30,3,23.775
121267.0,163842.0,0.7401459943115929,DTAB,c,30,3,30.693393018693783
106367.0,142470.0,0.7465922650382537,DTAB,c,30,3,39.625
118440.0,142804.0,0.8293885325341027,DTAB,b,30,3,6.34
115769.0,140355.0,0.8248298956218161,DTAB,b,30,3,8.184904804985008
107235.0,129234.0,0.8297738985096801,DTAB,b,30,3,10.566666666666666
81129.0,97632.0,0.8309673058013766,DTAB,b,30,3,11.8875
75820.0,93393.0,0.8118381463278832,DTAB,b,30,3,13.4725
84871.0,108825.0,0.779885136687342,DTAB,b,30,3,15.0575
122165.0,166211.0,0.7349994886018374,DTAB,b,30,3,16.6425
139117.0,190725.0,0.7294114562852274,DTAB,b,30,3,18.2275
138671.0,189906.0,0.7302086295325055,DTAB,b,30,3,19.8125
133406.0,183143.0,0.7284253288413972,DTAB,b,30,3,23.775
122639.0,166041.0,0.7386067296631554,DTAB,b,30,3,30.693393018693783
97624.0,130117.0,0.7502785954179699,DTAB,b,30,3,39.625
109389.0,133403.0,0.8199890557183871,CTAB,b,20,2,0.428
107133.0,129204.0,0.8291771152595895,CTAB,b,20,2,0.5525456240589248
96671.0,115288.0,0.8385174519464298,CTAB,b,20,2,0.7133333333333334
86170.0,102981.0,0.8367562948505064,CTAB,b,20,2,0.8025
75407.0,91656.0,0.8227175525879376,CTAB,b,20,2,0.9095
79380.0,100038.0,0.7934984705811792,CTAB,b,20,2,1.0165
95298.0,125529.0,0.7591711875343546,CTAB,b,20,2,1.1235
104491.0,141206.0,0.7399898021330539,CTAB,b,20,2,1.2305
111174.0,152086.0,0.7309943058532672,CTAB,b,20,2,1.3375
118477.0,161922.0,0.731691802225763,CTAB,b,20,2,1.605
114244.0,154185.0,0.7409540487077212,CTAB,b,20,2,2.0720460902209683
97057.0,129580.0,0.7490121932396975,CTAB,b,20,2,2.6750000000000003
106357.0,130182.0,0.8169869874483415,CTAB,c,20,2,0.428
95918.0,114484.0,0.8378288669159009,CTAB,c,20,2,0.5525456240589248
89286.0,107279.0,0.8322784515142758,CTAB,c,20,2,0.7133333333333334
86709.0,104238.0,0.8318367581879929,CTAB,c,20,2,0.8025
79115.0,97720.0,0.8096090871878837,CTAB,c,20,2,0.9095
86348.0,109588.0,0.787932985363361,CTAB,c,20,2,1.0165
93905.0,120441.0,0.779676356058153,CTAB,c,20,2,1.1235
94226.0,121964.0,0.7725722344298318,CTAB,c,20,2,1.2305
100682.0,135424.0,0.7434575850661626,CTAB,c,20,2,1.3375
111101.0,151193.0,0.7348289934057793,CTAB,c,20,2,1.605
107139.0,146692.0,0.7303670275134295,CTAB,c,20,2,2.0720460902209683
96409.0,128848.0,0.7482382341984354,CTAB,c,20,2,2.6750000000000003
107464.0,130411.0,0.8240409167938287,TTAB,a,20,3,1.594
105606.0,126583.0,0.8342826445889259,TTAB,a,20,3,2.057845151284874
96230.0,115979.0,0.8297191732986144,TTAB,a,20,3,2.6566666666666667
92022.0,112500.0,0.8179733333333333,TTAB,a,20,3,2.98875
85758.0,105281.0,0.8145629315830967,TTAB,a,20,3,3.38725
98830.0,128146.0,0.7712296911335508,TTAB,a,20,3,3.78575
108416.0,143759.0,0.7541510444563471,TTAB,a,20,3,4.1842500000000005
111350.0,148226.0,0.7512177350802154,TTAB,a,20,3,4.58275
123191.0,170151.0,0.7240098500743457,TTAB,a,20,3,4.98125
121793.0,166946.0,0.7295352988391456,TTAB,a,20,3,5.977499999999999
113744.0,158847.0,0.7160601081543876,TTAB,a,20,3,7.716919317318277
104073.0,143042.0,0.7275695250346053,TTAB,a,20,3,9.9625
128272.0,159400.0,0.8047176913425345,TTAB,b,0,2,1.594
116888.0,143554.0,0.8142441171963164,TTAB,b,0,2,2.057845151284874
101636.0,123924.0,0.8201478325425261,TTAB,b,0,2,2.6566666666666667
98268.0,117678.0,0.835058379646153,TTAB,b,0,2,2.98875
87711.0,107918.0,0.8127559813932801,TTAB,b,0,2,3.38725
95867.0,121764.0,0.7873180907328932,TTAB,b,0,2,3.78575
105471.0,140451.0,0.7509451694897152,TTAB,b,0,2,4.1842500000000005
116193.0,162115.0,0.7167319495419918,TTAB,b,0,2,4.58275
126814.0,175175.0,0.7239275010703582,TTAB,b,0,2,4.98125
143407.0,191577.0,0.7485606309734467,TTAB,b,0,2,5.977499999999999
129864.0,173257.0,0.7495454729101855,TTAB,b,0,2,7.716919317318277
111752.0,149787.0,0.7460727566477732,TTAB,b,0,2,9.9625
118967.0,145233.0,0.81914578642595,TTAB,c,0,2,1.594
103354.0,123429.0,0.8373558888105712,TTAB,c,0,2,2.057845151284874
99694.0,120129.0,0.8298912002930183,TTAB,c,0,2,2.6566666666666667
93162.0,113054.0,0.8240486846993472,TTAB,c,0,2,2.98875
89524.0,109971.0,0.8140691636886088,TTAB,c,0,2,3.38725
95999.0,122110.0,0.7861682089918925,TTAB,c,0,2,3.78575
104944.0,139984.0,0.7496856783632415,TTAB,c,0,2,4.1842500000000005
134375.0,178146.0,0.7542970372615719,TTAB,c,0,2,4.58275
125726.0,171207.0,0.7343508150951772,TTAB,c,0,2,4.98125
134377.0,182557.0,0.7360824290495571,TTAB,c,0,2,5.977499999999999
120385.0,166952.0,0.7210755187119651,TTAB,c,0,2,7.716919317318277
115426.0,157583.0,0.7324774880539144,TTAB,c,0,2,9.9625
115345.0,140851.0,0.8189150236775031,TTAB,b,10,3,1.594
106892.0,129583.0,0.8248921540634188,TTAB,b,10,3,2.057845151284874
94622.0,114670.0,0.8251678730269469,TTAB,b,10,3,2.6566666666666667
91282.0,111329.0,0.8199301170404836,TTAB,b,10,3,2.98875
85366.0,105387.0,0.8100240067560515,TTAB,b,10,3,3.38725
97439.0,127155.0,0.7663009712555543,TTAB,b,10,3,3.78575
106928.0,143295.0,0.74620886981402,TTAB,b,10,3,4.1842500000000005
114629.0,157046.0,0.7299071609592094,TTAB,b,10,3,4.58275
121312.0,169683.0,0.7149331400317062,TTAB,b,10,3,4.98125
135077.0,186474.0,0.7243744436221672,TTAB,b,10,3,5.977499999999999
124925.0,170089.0,0.7344684253537854,TTAB,b,10,3,7.716919317318277
104873.0,140894.0,0.7443397163825287,TTAB,b,10,3,9.9625
106362.0,128772.0,0.8259714844842047,TTAB,c,10,3,1.594
97606.0,117552.0,0.830321900095277,TTAB,c,10,3,2.057845151284874
97202.0,118603.0,0.8195576840383464,TTAB,c,10,3,2.6566666666666667
90367.0,110375.0,0.818727066817667,TTAB,c,10,3,2.98875
86068.0,107636.0,0.7996209446653536,TTAB,c,10,3,3.38725
89581.0,114162.0,0.7846831695310174,TTAB,c,10,3,3.78575
113582.0,151411.0,0.7501568578240683,TTAB,c,10,3,4.1842500000000005
112339.0,150522.0,0.7463294402147195,TTAB,c,10,3,4.58275
118939.0,163573.0,0.7271310057283292,TTAB,c,10,3,4.98125
124746.0,171567.0,0.7270978684712095,TTAB,c,10,3,5.977499999999999
114629.0,161183.0,0.7111730145238642,TTAB,c,10,3,7.716919317318277
110527.0,152294.0,0.7257475672055367,TTAB,c,10,3,9.9625
102506.0,128450.0,0.7980225768781627,CTAB,a,10,2,0.428
99767.0,123683.0,0.8066347032332657,CTAB,a,10,2,0.5525456240589248
90625.0,111669.0,0.8115502064135973,CTAB,a,10,2,0.7133333333333334
83074.0,102143.0,0.8133107506143348,CTAB,a,10,2,0.8025
81407.0,99232.0,0.8203704450177363,CTAB,a,10,2,0.9095
79820.0,99954.0,0.7985673409768493,CTAB,a,10,2,1.0165
88150.0,113142.0,0.7791094376977603,CTAB,a,10,2,1.1235
94974.0,123687.0,0.7678575759780737,CTAB,a,10,2,1.2305
102228.0,137708.0,0.742353385424231,CTAB,a,10,2,1.3375
107790.0,147467.0,0.7309431940705378,CTAB,a,10,2,1.605
108269.0,149314.0,0.7251095007835836,CTAB,a,10,2,2.0720460902209683
94942.0,127652.0,0.7437564628834644,CTAB,a,10,2,2.6750000000000003
100812.0,124980.0,0.8066250600096015,CTAB,a,10,3,0.428
97420.0,120557.0,0.8080824838043416,CTAB,a,10,3,0.5525456240589248
89181.0,109944.0,0.8111493123772102,CTAB,a,10,3,0.7133333333333334
80940.0,99750.0,0.8114285714285714,CTAB,a,10,3,0.8025
79323.0,97867.0,0.8105183565451072,CTAB,a,10,3,0.9095
77476.0,98383.0,0.7874937743309312,CTAB,a,10,3,1.0165
85999.0,111579.0,0.7707453911578344,CTAB,a,10,3,1.1235
93064.0,122539.0,0.7594643338039319,CTAB,a,10,3,1.2305
100189.0,136405.0,0.7344965360507313,CTAB,a,10,3,1.3375
105688.0,144842.0,0.7296778558705348,CTAB,a,10,3,1.605
107076.0,147607.0,0.7254127514277778,CTAB,a,10,3,2.0720460902209683
93886.0,126700.0,0.7410102604577743,CTAB,a,10,3,2.6750000000000003
105814.0,129181.0,0.8191142660298341,TTAB,c,10,2,1.594
97096.0,116920.0,0.830448169688676,TTAB,c,10,2,2.057845151284874
97278.0,118230.0,0.8227860948997716,TTAB,c,10,2,2.6566666666666667
90796.0,111505.0,0.8142773866642752,TTAB,c,10,2,2.98875
87168.0,108523.0,0.8032214369304203,TTAB,c,10,2,3.38725
91056.0,115624.0,0.7875181623192417,TTAB,c,10,2,3.78575
113220.0,152055.0,0.7445989937851435,TTAB,c,10,2,4.1842500000000005
113019.0,152170.0,0.7427153841098771,TTAB,c,10,2,4.58275
120292.0,165935.0,0.7249344622894507,TTAB,c,10,2,4.98125
125825.0,173775.0,0.7240684793554885,TTAB,c,10,2,5.977499999999999
115677.0,161690.0,0.7154245778959738,TTAB,c,10,2,7.716919317318277
111090.0,152666.0,0.7276669330433757,TTAB,c,10,2,9.9625
115464.0,142110.0,0.8124973611990711,TTAB,b,10,2,1.594
108405.0,130503.0,0.8306705592974875,TTAB,b,10,2,2.057845151284874
95740.0,115065.0,0.8320514491808978,TTAB,b,10,2,2.6566666666666667
92168.0,110889.0,0.8311735158582005,TTAB,b,10,2,2.98875
86021.0,106470.0,0.807936507936508,TTAB,b,10,2,3.38725
98454.0,128288.0,0.7674451234721876,TTAB,b,10,2,3.78575
107492.0,144412.0,0.7443425754092458,TTAB,b,10,2,4.1842500000000005
116418.0,158991.0,0.7322301262335604,TTAB,b,10,2,4.58275
121749.0,168759.0,0.7214370789113469,TTAB,b,10,2,4.98125
136351.0,187079.0,0.7288418261803837,TTAB,b,10,2,5.977499999999999
125578.0,172260.0,0.7290026703819807,TTAB,b,10,2,7.716919317318277
106100.0,143439.0,0.7396872538152106,TTAB,b,10,2,9.9625
116543.0,141593.0,0.8230844745149831,TTAB,c,0,3,1.594
100867.0,120517.0,0.8369524631379806,TTAB,c,0,3,2.057845151284874
98724.0,117888.0,0.8374389250814332,TTAB,c,0,3,2.6566666666666667
91973.0,110780.0,0.8302310886441596,TTAB,c,0,3,2.98875
88889.0,108404.0,0.8199789675657725,TTAB,c,0,3,3.38725
94657.0,119497.0,0.7921286726863436,TTAB,c,0,3,3.78575
108106.0,144400.0,0.7486565096952909,TTAB,c,0,3,4.1842500000000005
133451.0,175736.0,0.7593833932717258,TTAB,c,0,3,4.58275
123147.0,169504.0,0.7265138285822164,TTAB,c,0,3,4.98125
131416.0,179692.0,0.7313402933909133,TTAB,c,0,3,5.977499999999999
118760.0,166345.0,0.7139379001472843,TTAB,c,0,3,7.716919317318277
113593.0,156476.0,0.7259451928730285,TTAB,c,0,3,9.9625
124888.0,157049.0,0.7952167794764692,TTAB,b,0,3,1.594
115195.0,141788.0,0.8124453409315315,TTAB,b,0,3,2.057845151284874
100402.0,123023.0,0.8161238142461166,TTAB,b,0,3,2.6566666666666667
94694.0,114546.0,0.8266897141759643,TTAB,b,0,3,2.98875
85918.0,106576.0,0.8061664915177901,TTAB,b,0,3,3.38725
96465.0,124231.0,0.7764970096030781,TTAB,b,0,3,3.78575
106105.0,141999.0,0.7472235719969859,TTAB,b,0,3,4.1842500000000005
116605.0,160572.0,0.726185138131181,TTAB,b,0,3,4.58275
125713.0,175463.0,0.7164644397964243,TTAB,b,0,3,4.98125
142871.0,191806.0,0.7448724231775857,TTAB,b,0,3,5.977499999999999
129764.0,173148.0,0.7494397856169289,TTAB,b,0,3,7.716919317318277
109713.0,147732.0,0.7426488506213955,TTAB,b,0,3,9.9625
121281.0,149456.0,0.8114829782678514,TTAB,c,0,1,1.594
105118.0,126888.0,0.8284313725490197,TTAB,c,0,1,2.057845151284874
100423.0,123523.0,0.8129902933057002,TTAB,c,0,1,2.6566666666666667
94427.0,115724.0,0.8159673015104905,TTAB,c,0,1,2.98875
91750.0,114057.0,0.8044223502283946,TTAB,c,0,1,3.38725
98967.0,124650.0,0.7939590854392299,TTAB,c,0,1,3.78575
105356.0,141034.0,0.7470255399407235,TTAB,c,0,1,4.1842500000000005
134910.0,178444.0,0.7560355069377508,TTAB,c,0,1,4.58275
126209.0,175904.0,0.7174879479716209,TTAB,c,0,1,4.98125
130856.0,184148.0,0.7106023415948042,TTAB,c,0,1,5.977499999999999
124001.0,168376.0,0.7364529386610918,TTAB,c,0,1,7.716919317318277
114442.0,158715.0,0.7210534606054878,TTAB,c,0,1,9.9625
130840.0,163055.0,0.8024286283769281,TTAB,b,0,1,1.594
118716.0,145417.0,0.8163832289209653,TTAB,b,0,1,2.057845151284874
102516.0,126652.0,0.809430565644443,TTAB,b,0,1,2.6566666666666667
101206.0,122412.0,0.826765349802307,TTAB,b,0,1,2.98875
90499.0,112692.0,0.8030649913037305,TTAB,b,0,1,3.38725
95650.0,119557.0,0.8000368025293375,TTAB,b,0,1,3.78575
106978.0,142818.0,0.7490512400397709,TTAB,b,0,1,4.1842500000000005
117415.0,160710.0,0.7306017049343538,TTAB,b,0,1,4.58275
130403.0,177316.0,0.7354271470143698,TTAB,b,0,1,4.98125
142901.0,194795.0,0.733596858235581,TTAB,b,0,1,5.977499999999999
132130.0,175848.0,0.751387561985351,TTAB,b,0,1,7.716919317318277
114596.0,152545.0,0.7512275066373857,TTAB,b,0,1,9.9625
106810.0,131456.0,0.8125152142161636,CTAB,a,10,1,0.428
102006.0,128646.0,0.7929201063383238,CTAB,a,10,1,0.5525456240589248
93164.0,114534.0,0.8134178497214801,CTAB,a,10,1,0.7133333333333334
85991.0,104858.0,0.820070953098476,CTAB,a,10,1,0.8025
83216.0,102326.0,0.8132439458202216,CTAB,a,10,1,0.9095
82936.0,102770.0,0.8070059355843144,CTAB,a,10,1,1.0165
88796.0,114666.0,0.7743882231873441,CTAB,a,10,1,1.1235
96841.0,126859.0,0.7633750857250964,CTAB,a,10,1,1.2305
103413.0,140100.0,0.7381370449678801,CTAB,a,10,1,1.3375
107599.0,148212.0,0.7259803524680862,CTAB,a,10,1,1.605
111413.0,151252.0,0.7366051357998572,CTAB,a,10,1,2.0720460902209683
94182.0,128371.0,0.7336703772658933,CTAB,a,10,1,2.6750000000000003
115340.0,140443.0,0.8212584464871869,TTAB,b,10,1,1.594
107063.0,131812.0,0.8122401602282038,TTAB,b,10,1,2.057845151284874
96051.0,117241.0,0.819261179962641,TTAB,b,10,1,2.6566666666666667
