sample_id,replicate,334_373,334_384,600,ratio
B5,1,71419.0,93193.0,0.0403,0.7663558421769875
B6,1,83769.0,108468.0,0.0393,0.7722922889700188
B7,1,77621.0,101403.0,0.0389,0.7654704495922211
B8,1,77774.0,101658.0,0.0388,0.7650553817702492
C1,1,76417.0,101866.0,0.0395,0.7501717943180256
C2,1,79101.0,107442.0,0.039,0.7362204724409449
C3,1,80042.0,111077.0,0.0378,0.7205992239617562
C4,1,83422.0,114136.0,0.0379,0.730899978972454
C5,1,83750.0,115480.0,0.04,0.7252338067197783
C6,1,86212.0,118781.0,0.0407,0.7258063158249215
C7,1,85274.0,117699.0,0.0402,0.7245091292194497
C8,1,84611.0,114164.0,0.0409,0.7411355593707298
B5,2,68207.0,91017.0,0.0402,0.7493874770647242
B6,2,79147.0,102730.0,0.0395,0.7704370680424414
B7,2,73499.0,97038.0,0.0395,0.7574249263175251
B8,2,71566.0,95631.0,0.0386,0.7483556587299097
C1,2,73177.0,97856.0,0.0396,0.7478028940483976
C2,2,75332.0,103356.0,0.0391,0.7288594759859127
C3,2,76785.0,105845.0,0.0379,0.725447588454816
C4,2,80353.0,110685.0,0.0382,0.7259610606676605
C5,2,80569.0,111812.0,0.0401,0.7205756090580617
C6,2,83302.0,115071.0,0.0404,0.7239182765423087
C7,2,82705.0,112764.0,0.0391,0.7334344294278315
C8,2,81716.0,111937.0,0.0408,0.7300177778571876
B5,3,66795.0,89294.0,0.0401,0.7480345823907542
B6,3,77798.0,101643.0,0.0393,0.7654044056157335
B7,3,71972.0,95061.0,0.0388,0.7571138532100441
B8,3,71370.0,94128.0,0.0386,0.7582228454869965
C1,3,71468.0,96035.0,0.0397,0.7441870151507263
C2,3,74388.0,101704.0,0.0391,0.7314166601116967
C3,3,75710.0,103881.0,0.0388,0.7288147014372215
C4,3,78135.0,108864.0,0.0382,0.7177303791887125
C5,3,79342.0,110606.0,0.0404,0.7173390231994647
C6,3,82581.0,113968.0,0.0402,0.7245981328092096
C7,3,81769.0,111918.0,0.0392,0.7306152718954949
C8,3,81360.0,112450.0,0.0407,0.7235215651400623
