concentration,surfactant volume,water volume,probe volume,total volume
0.109,19.02995867768595,955.970041322314,25,1000.0
0.155,27.06095041322314,947.9390495867768,25,1000.0
0.222,38.75826446280991,936.24173553719,25,1000.0
0.316,55.1694214876033,919.8305785123966,25,1000.0
0.452,78.91322314049586,896.0867768595042,25,1000.0
0.645,112.60847107438015,862.3915289256198,25,1000.0
0.92,160.6198347107438,814.3801652892562,25,1000.0
1.313,229.2324380165289,745.7675619834711,25,1000.0
1.873,327.0010330578512,647.9989669421489,25,1000.0
2.674,466.845041322314,508.154958677686,25,1000.0
3.815,666.0485537190082,308.95144628099183,25,1000.0
5.445,950.6249999999999,24.375000000000114,25,1000.0
