sample_id,replicate,334_373,334_384,600,ratio
A1,1,79250.0,99441.0,0.0397,0.7969549783288583
A2,1,80231.0,100199.0,0.0393,0.8007165740177048
A3,1,79187.0,99409.0,0.0386,0.7965777746481707
A4,1,79747.0,97672.0,0.0395,0.816477598492915
A5,1,78886.0,98855.0,0.0396,0.797997066410399
A6,1,81137.0,102603.0,0.039,0.7907858444684853
A7,1,88347.0,113771.0,0.0398,0.7765335630345167
A8,1,88264.0,116436.0,0.0421,0.7580473393108661
B1,1,87082.0,121558.0,0.0427,0.7163823030981096
B2,1,86899.0,125392.0,0.0387,0.6930186933775679
B3,1,91130.0,128165.0,0.0395,0.7110365544415402
B4,1,79379.0,113539.0,0.0386,0.6991342181981521
A1,2,72187.0,92608.0,0.04,0.7794898928818245
A2,2,75223.0,94297.0,0.0392,0.7977242117988907
A3,2,74055.0,94294.0,0.0387,0.7853628014507816
A4,2,73245.0,96021.0,0.0396,0.7628018870871996
A5,2,74260.0,96235.0,0.0397,0.7716527251000156
A6,2,75965.0,99632.0,0.039,0.7624558374819335
A7,2,81652.0,109753.0,0.0401,0.7439614406895484
A8,2,82286.0,109095.0,0.0421,0.7542600485815115
B1,2,84930.0,116850.0,0.0426,0.7268292682926829
B2,2,85615.0,122288.0,0.0389,0.7001095773910768
B3,2,89150.0,127203.0,0.0393,0.7008482504343451
B4,2,78298.0,112875.0,0.0388,0.6936699889258029
A1,3,71393.0,90935.0,0.0461,0.7850992467146863
A2,3,73777.0,91653.0,0.0392,0.8049600122200037
A3,3,72325.0,92136.0,0.0388,0.7849808978032474
A4,3,72572.0,93917.0,0.0394,0.7727248527955535
A5,3,72822.0,94157.0,0.0398,0.7734103677899679
A6,3,74079.0,97504.0,0.039,0.7597534460124713
A7,3,80497.0,107498.0,0.0398,0.7488232339206311
A8,3,80966.0,108938.0,0.042,0.7432300941820118
B1,3,84981.0,116260.0,0.0426,0.7309564768622054
B2,3,85213.0,120570.0,0.0388,0.7067512648254126
B3,3,88910.0,126515.0,0.0396,0.702762518278465
B4,3,79359.0,114784.0,0.0391,0.6913768469473097
