concentration,surfactant volume,water volume,probe volume,total volume
0.165,18.98948244552058,956.0105175544794,25,1000.0
0.236,27.160714285714285,947.8392857142857,25,1000.0
0.336,38.66949152542373,936.3305084745763,25,1000.0
0.48,55.24213075060533,919.7578692493946,25,1000.0
0.685,78.83512409200968,896.1648759079903,25,1000.0
0.978,112.55584140435835,862.4441585956416,25,1000.0
1.395,160.54744249394673,814.4525575060533,25,1000.0
1.992,229.2548426150121,745.7451573849879,25,1000.0
2.842,327.0794491525424,647.9205508474577,25,1000.0
4.056,466.796004842615,508.203995157385,25,1000.0
5.788,666.1280266343825,308.87197336561746,25,1000.0
8.26,950.625,24.375,25,1000.0
