concentration,surfactant volume,water volume,probe volume,total volume
0.342,19.0125,955.9875,25,1000.0
0.488,27.128947368421052,947.871052631579,25,1000.0
0.696,38.692105263157885,936.3078947368422,25,1000.0
0.994,55.258552631578944,919.7414473684211,25,1000.0
1.418,78.82960526315789,896.1703947368421,25,1000.0
2.024,112.51842105263157,862.4815789473685,25,1000.0
2.889,160.60559210526313,814.3944078947369,25,1000.0
4.123,229.20624999999998,745.79375,25,1000.0
5.884,327.1039473684211,647.8960526315789,25,1000.0
8.396,466.75131578947367,508.24868421052633,25,1000.0
11.982,666.1046052631577,308.89539473684226,25,1000.0
17.1,950.6249999999999,24.375000000000114,25,1000.0
