concentration,surfactant volume,water volume,probe volume,total volume
0.093,19.078145230902027,955.921854769098,25,1000.0
0.132,27.07865774708675,947.9213422529133,25,1000.0
0.189,38.77171450151057,936.2282854984894,25,1000.0
0.269,55.1830222270177,919.8169777729823,25,1000.0
0.384,78.77427708243418,896.2257229175658,25,1000.0
0.549,112.62259926629264,862.3774007337074,25,1000.0
0.783,160.62567436340095,814.374325636599,25,1000.0
1.117,229.14288411739318,745.8571158826069,25,1000.0
1.595,327.2004477772982,647.7995522227018,25,1000.0
2.276,466.90170479067757,508.09829520932243,25,1000.0
3.247,666.0939523090202,308.9060476909798,25,1000.0
4.634,950.6250000000001,24.374999999999886,25,1000.0
