sample_id,replicate,334_373,334_384,600,ratio
D1,1,88724.0,112548.0,0.0464,0.7883214273021288
D2,1,87125.0,108270.0,0.0385,0.8047012099381177
D3,1,80954.0,98402.0,0.0385,0.8226865307615698
D4,1,79988.0,97780.0,0.0387,0.8180404990795663
D5,1,78707.0,96976.0,0.0402,0.8116131826431282
D6,1,85475.0,109429.0,0.0393,0.7811000740205978
D7,1,84488.0,110403.0,0.0397,0.7652690597175802
D8,1,94243.0,122297.0,0.0394,0.7706076191566432
E1,1,90368.0,123380.0,0.0403,0.7324363754255147
E2,1,88432.0,122519.0,0.0412,0.7217819277010097
E3,1,88426.0,125766.0,0.0391,0.7030994068349157
E4,1,77741.0,109388.0,0.0389,0.71069038651406
D1,2,82195.0,102713.0,0.0488,0.8002395023025323
D2,2,82293.0,100079.0,0.0387,0.8222803984851967
D3,2,74783.0,91367.0,0.0388,0.8184902645375245
D4,2,74660.0,92700.0,0.0384,0.805393743257821
D5,2,73624.0,93344.0,0.0401,0.7887384298937264
D6,2,80217.0,104372.0,0.039,0.7685681983673782
D7,2,79666.0,104125.0,0.0399,0.7650996398559424
D8,2,87014.0,116904.0,0.0395,0.744320125915281
E1,2,86998.0,119588.0,0.0407,0.7274810181623574
E2,2,84738.0,118137.0,0.0412,0.7172858630234389
E3,2,85423.0,120980.0,0.0389,0.7060919160191768
E4,2,75701.0,107690.0,0.0388,0.7029529204197232
D1,3,81085.0,100958.0,0.0434,0.8031557677450029
D2,3,80414.0,97322.0,0.0388,0.8262674420994225
D3,3,73549.0,89114.0,0.0386,0.8253360863612901
D4,3,73471.0,91544.0,0.0386,0.8025758105391942
D5,3,71979.0,91764.0,0.0401,0.7843925722505558
D6,3,79083.0,102694.0,0.0391,0.770083938691647
D7,3,77779.0,102536.0,0.0394,0.758553093547632
D8,3,86286.0,116036.0,0.0394,0.743614050811817
E1,3,86143.0,119247.0,0.0407,0.7223913389854671
E2,3,83742.0,116831.0,0.0412,0.7167789370971746
E3,3,85114.0,121033.0,0.039,0.7032296976857552
E4,3,76791.0,108445.0,0.0391,0.7081101018949698
