concentration,surfactant volume,water volume,probe volume,total volume
0.5103172103481889,152.1,822.9,25,1000.0
0.6588166856538542,196.36025565271603,778.639744347284,25,1000.0
0.8505286839136481,253.5,721.5,25,1000.0
0.9568447694028541,285.1875,689.8125,25,1000.0
1.0844240719899014,323.2125,651.7875,25,1000.0
1.2120033745769485,361.23749999999995,613.7625,25,1000.0
1.3395826771639958,399.2625,575.7375,25,1000.0
1.467161979751043,437.28749999999997,537.7125000000001,25,1000.0
1.5947412823380902,475.3125,499.6875,25,1000.0
1.9136895388057082,570.375,404.625,25,1000.0
2.4705625712019534,736.3509586976851,238.6490413023149,25,1000.0
3.1894825646761804,950.625,24.375,25,1000.0
