sample_id,replicate,334_373,334_384,600,ratio
E5,1,69768.0,89666.0,0.0404,0.778087569424308
E6,1,81878.0,106563.0,0.0399,0.7683529930651352
E7,1,71333.0,91877.0,0.0394,0.7763967042894304
E8,1,79764.0,101110.0,0.0396,0.7888833943230146
F1,1,69610.0,89722.0,0.0393,0.7758409308753705
F2,1,69001.0,92602.0,0.0385,0.7451350942744217
F3,1,65433.0,89257.0,0.0384,0.733085360251857
F4,1,62767.0,85929.0,0.039,0.7304518846955045
F5,1,66879.0,91790.0,0.0392,0.7286087809129534
F6,1,67244.0,91668.0,0.0404,0.7335602391237945
F7,1,64192.0,86527.0,0.0408,0.7418724791105666
F8,1,57715.0,80144.0,0.0417,0.7201412457576363
E5,2,64366.0,85007.0,0.0407,0.75718470243627
E6,2,77086.0,102060.0,0.0398,0.7553008034489516
E7,2,66636.0,86524.0,0.0391,0.7701446997364892
E8,2,74326.0,95599.0,0.0395,0.7774767518488687
F1,2,66524.0,88324.0,0.0394,0.7531814682306055
F2,2,66451.0,90097.0,0.0384,0.7375495299510527
F3,2,63215.0,86628.0,0.0386,0.7297294177402226
F4,2,60405.0,83214.0,0.0386,0.7258994880669118
F5,2,64803.0,89004.0,0.0393,0.7280908723203452
F6,2,65350.0,89712.0,0.0401,0.728442125914036
F7,2,62689.0,84889.0,0.0407,0.7384820176936941
F8,2,57637.0,78553.0,0.0416,0.7337339121357555
E5,3,62567.0,83063.0,0.0409,0.7532475350035516
E6,3,75317.0,99705.0,0.0398,0.7553984253547966
E7,3,65017.0,85325.0,0.0391,0.7619923820685613
E8,3,73289.0,94964.0,0.0397,0.7717556126532159
F1,3,65103.0,86753.0,0.0392,0.7504409069426994
F2,3,65488.0,88451.0,0.0383,0.7403873330996823
F3,3,62681.0,85381.0,0.0385,0.7341328867078155
F4,3,59307.0,82375.0,0.0385,0.7199635811836115
F5,3,64169.0,88507.0,0.039,0.7250161004214356
F6,3,64138.0,88198.0,0.0401,0.7272046985192407
F7,3,61872.0,84069.0,0.0406,0.7359668843450023
F8,3,57726.0,78601.0,0.0414,0.7344181371738273
