sample_id,replicate,334_373,334_384,600,ratio
A1,1,77595.0,98034.0,0.0393,0.7915111083909664
A2,1,79649.0,97932.0,0.0392,0.8133092349793735
A3,1,79843.0,99236.0,0.0411,0.8045769680357935
A4,1,77856.0,96705.0,0.0413,0.8050876376609276
A5,1,80317.0,100885.0,0.0401,0.7961242999454825
A6,1,77736.0,99500.0,0.0384,0.7812663316582914
A7,1,79352.0,102115.0,0.0389,0.777084659452578
A8,1,82030.0,107349.0,0.0397,0.7641431219666694
B1,1,76611.0,108758.0,0.0433,0.7044171463248681
B2,1,81040.0,117026.0,0.0389,0.692495684719635
B3,1,79042.0,112296.0,0.04,0.703871909952269
B4,1,72826.0,102371.0,0.0394,0.7113928749352844
A1,2,74078.0,92205.0,0.0394,0.8034054552356162
A2,2,73911.0,93151.0,0.0393,0.7934536397891595
A3,2,73827.0,93267.0,0.0412,0.7915661487986104
A4,2,72563.0,92808.0,0.0414,0.7818614774588397
A5,2,74804.0,97199.0,0.0402,0.7695963950246402
A6,2,73077.0,94415.0,0.0388,0.773997775777154
A7,2,74214.0,97979.0,0.039,0.757448024576695
A8,2,77078.0,103082.0,0.0401,0.7477348130614462
B1,2,75758.0,105879.0,0.043,0.7155148801934283
B2,2,80312.0,114690.0,0.0389,0.7002528555235853
B3,2,77732.0,110309.0,0.0402,0.7046750491800307
B4,2,71084.0,100703.0,0.0394,0.7058776799102311
A1,3,72039.0,90001.0,0.0395,0.8004244397284475
A2,3,73214.0,91992.0,0.0392,0.7958735542221063
A3,3,73011.0,91804.0,0.0409,0.7952921441331532
A4,3,71946.0,91694.0,0.0411,0.7846314917006565
A5,3,73577.0,96161.0,0.0401,0.7651438732958268
A6,3,71953.0,93340.0,0.0387,0.7708699378615813
A7,3,72478.0,95564.0,0.0391,0.7584236741869324
A8,3,75081.0,101480.0,0.0397,0.7398600709499409
B1,3,75183.0,104562.0,0.0432,0.7190279451425948
B2,3,79534.0,113524.0,0.0391,0.700591945315528
B3,3,77577.0,110850.0,0.0401,0.6998376184032477
B4,3,71018.0,100792.0,0.0393,0.7045995713945551
