concentration,surfactant volume,water volume,probe volume,total volume
0.855,36.55756645526919,938.4424335447308,25,1000.0
1.15,49.17099581702873,925.8290041829713,25,1000.0
1.546,66.10292133315342,908.8970786668466,25,1000.0
2.079,88.89260895965457,886.1073910403454,25,1000.0
2.796,119.5496559168803,855.4503440831197,25,1000.0
3.76,160.76777762785048,814.2322223721495,25,1000.0
5.056,216.18135204425852,758.8186479557414,25,1000.0
6.799,290.70747874780733,684.2925212521927,25,1000.0
9.143,390.930795439212,584.069204560788,25,1000.0
12.295,525.7020813655377,449.29791863446235,25,1000.0
16.533,706.9078902982053,268.0921097017947,25,1000.0
22.233,950.6249999999999,24.375000000000114,25,1000.0
