sample_id,replicate,334_373,334_384,600,ratio
A1,1,89642.0,115477.0,0.0424,0.7762757951799926
A2,1,78796.0,103798.0,0.0407,0.759128306903794
A3,1,79174.0,96504.0,0.0432,0.8204219514217027
A4,1,73864.0,88340.0,0.04,0.8361331220285262
A5,1,66242.0,78895.0,0.0413,0.8396222827809113
A6,1,56924.0,68848.0,0.039,0.8268068789216826
A7,1,57244.0,70755.0,0.0398,0.8090452971521447
A8,1,73835.0,97218.0,0.041,0.759478697360571
B1,1,74877.0,105150.0,0.0461,0.7120970042796005
B2,1,78917.0,110717.0,0.0401,0.7127812350406894
B3,1,78631.0,111117.0,0.041,0.707641495000765
B4,1,71251.0,98431.0,0.0406,0.7238674807733336
A1,2,82499.0,104741.0,0.0426,0.7876476260490162
A2,2,74137.0,89861.0,0.0403,0.8250186398994002
A3,2,72290.0,89794.0,0.0428,0.8050649263870637
A4,2,67477.0,83487.0,0.0399,0.808233617209865
A5,2,60687.0,74853.0,0.0412,0.8107490681736202
A6,2,53120.0,65248.0,0.0389,0.8141245708680726
A7,2,53848.0,66643.0,0.0398,0.8080068424290623
A8,2,68520.0,90902.0,0.0409,0.7537787947459902
B1,2,71408.0,99541.0,0.0462,0.7173727408806422
B2,2,74988.0,105140.0,0.0402,0.7132204679474986
B3,2,75527.0,108539.0,0.0412,0.6958512608371185
B4,2,69233.0,97742.0,0.0407,0.70832395490168
A1,3,80554.0,99965.0,0.0426,0.8058220377131996
A2,3,69246.0,84146.0,0.04,0.8229268176740427
A3,3,68445.0,84777.0,0.0427,0.8073534095332461
A4,3,63745.0,79955.0,0.04,0.7972609592896004
A5,3,58601.0,72561.0,0.0409,0.807610148702471
A6,3,51073.0,63466.0,0.0388,0.804730091702644
A7,3,51084.0,65141.0,0.0399,0.7842065672924886
A8,3,67232.0,90761.0,0.041,0.7407586959156466
B1,3,71104.0,99492.0,0.046,0.7146705262734693
B2,3,74843.0,104582.0,0.0402,0.7156394025740567
B3,3,74970.0,106561.0,0.0413,0.7035406950009854
B4,3,69244.0,98897.0,0.0404,0.7001627956358636
